"paper_id","title","authors","year","venue","doi","url","dblp_id"
"doi:10.1109/TCAD.2024.3422130","Harnessing Unipolar Threshold Switches for Enhanced Rectification","Md. Mazharul Islam","2025","IEEE-TCAD","10.1109/TCAD.2024.3422130","https://doi.org/10.1109/TCAD.2024.3422130","journals/tcad/IslamARFGA25"
"doi:10.1109/TCAD.2024.3434333","Approximate DCT and Quantization Techniques for Energy-Constrained Image Sensors","Ming-Che Li","2025","IEEE-TCAD","10.1109/TCAD.2024.3434333","https://doi.org/10.1109/TCAD.2024.3434333","journals/tcad/LiGS25"
"doi:10.1109/TCAD.2022.3178355","Hardware Trojan Detection Using Graph Neural Networks","Rozhin Yasaei","2025","IEEE-TCAD","10.1109/TCAD.2022.3178355","https://doi.org/10.1109/TCAD.2022.3178355","journals/tcad/YasaeiCYF25"
"doi:10.1109/TCAD.2024.3426364","A Deep Investigation on Stealthy DVFS Fault Injection Attacks at DNN Hardware Accelerators","Junge Xu","2025","IEEE-TCAD","10.1109/TCAD.2024.3426364","https://doi.org/10.1109/TCAD.2024.3426364","journals/tcad/XuZJYWJH25"
"doi:10.1109/TCAD.2024.3429071","PASS: Pattern-Sequence-Authentication-Based Secure Scan Against Reverse Engineering Attacks","Seokjun Jang","2025","IEEE-TCAD","10.1109/TCAD.2024.3429071","https://doi.org/10.1109/TCAD.2024.3429071","journals/tcad/JangMWK25"
"doi:10.1109/TCAD.2024.3433411","Partitioned Scheduling With Shared Resources on Imprecise Mixed-Criticality Multiprocessor Systems","Yiwen Zhang","2025","IEEE-TCAD","10.1109/TCAD.2024.3433411","https://doi.org/10.1109/TCAD.2024.3433411","journals/tcad/ZhangMG25"
"doi:10.1109/TCAD.2024.3418396","Intermittent OTA Code Update Framework for Tiny Energy Harvesting Devices","Wei Wei","2025","IEEE-TCAD","10.1109/TCAD.2024.3418396","https://doi.org/10.1109/TCAD.2024.3418396","journals/tcad/WeiPIBPX25"
"doi:10.1109/TCAD.2024.3428473","Design Synthesis and Optimization Strategy for Low Delay and High Bandwidth Utilization in Time-Sensitive Networking","Libing Deng","2025","IEEE-TCAD","10.1109/TCAD.2024.3428473","https://doi.org/10.1109/TCAD.2024.3428473","journals/tcad/DengZKPLX25"
"doi:10.1109/TCAD.2024.3434362","Physically Secure Logic Locking With Nanomagnet Logic","Alexander J. Edwards","2025","IEEE-TCAD","10.1109/TCAD.2024.3434362","https://doi.org/10.1109/TCAD.2024.3434362","journals/tcad/EdwardsHACBSZHAMF25"
"doi:10.1109/TCAD.2024.3420905","LAHDC: Logic-Aggregation-Based Query for Embedded Hyperdimensional Computing Accelerator","Tianyang Yu","2025","IEEE-TCAD","10.1109/TCAD.2024.3420905","https://doi.org/10.1109/TCAD.2024.3420905","journals/tcad/YuWCZL25"
"doi:10.1109/TCAD.2024.3426308","Fast-OverlaPIM: A Fast Overlap-Driven Mapping Framework for Processing In-Memory Neural Network Acceleration","Xuan Wang","2025","IEEE-TCAD","10.1109/TCAD.2024.3426308","https://doi.org/10.1109/TCAD.2024.3426308","journals/tcad/WangZR25"
"doi:10.1109/TCAD.2024.3419048","CoaCAD: Correlation-Assisted Computer-Aided Design for Nonvolatile FPGAs","Mengying Zhao","2025","IEEE-TCAD","10.1109/TCAD.2024.3419048","https://doi.org/10.1109/TCAD.2024.3419048","journals/tcad/ZhaoXZZYS25"
"doi:10.1109/TCAD.2024.3422131","PEPPR-DWS on FPGA: Elevating Universal Parallelism and Precision Through Pulse-Enhanced Push-Relabel and Diffusion Wave Search","Zehua Dong","2025","IEEE-TCAD","10.1109/TCAD.2024.3422131","https://doi.org/10.1109/TCAD.2024.3422131","journals/tcad/DongZJYLM25"
"doi:10.1109/TCAD.2024.3428469","GNN4HT: A Two-Stage GNN-Based Approach for Hardware Trojan Multifunctional Classification","Lihan Chen","2025","IEEE-TCAD","10.1109/TCAD.2024.3428469","https://doi.org/10.1109/TCAD.2024.3428469","journals/tcad/ChenDWLGCZY25"
"doi:10.1109/TCAD.2024.3434385","Technology Legalization and Optimization for Adiabatic Quantum-Flux Parametron","Siang-Yun Lee","2025","IEEE-TCAD","10.1109/TCAD.2024.3434385","https://doi.org/10.1109/TCAD.2024.3434385","journals/tcad/LeeCRM25"
"doi:10.1109/TCAD.2024.3420904","Transferable Presynthesis PPA Estimation for RTL Designs With Data Augmentation Techniques","Wenji Fang","2025","IEEE-TCAD","10.1109/TCAD.2024.3420904","https://doi.org/10.1109/TCAD.2024.3420904","journals/tcad/FangLLZXWZX25"
"doi:10.1109/TCAD.2024.3429079","A Unified Parallel Framework for LUT Mapping and Logic Optimization","Tianji Liu","2025","IEEE-TCAD","10.1109/TCAD.2024.3429079","https://doi.org/10.1109/TCAD.2024.3429079","journals/tcad/LiuSCLYY25"
"doi:10.1109/TCAD.2024.3434464","FGNN2: A Powerful Pretraining Framework for Learning the Logic Functionality of Circuits","Ziyi Wang","2025","IEEE-TCAD","10.1109/TCAD.2024.3434464","https://doi.org/10.1109/TCAD.2024.3434464","journals/tcad/WangBHZXHHY25"
"doi:10.1109/TCAD.2024.3418392","CyberRL: Brain-Inspired Reinforcement Learning for Efficient Network Intrusion Detection","Mariam Issa","2025","IEEE-TCAD","10.1109/TCAD.2024.3418392","https://doi.org/10.1109/TCAD.2024.3418392","journals/tcad/IssaCWI25"
"doi:10.1109/TCAD.2024.3429419","DiMO-CNN: Deep Learning Toolkit-Accelerated Analytical Modeling and Optimization of CNN Hardware and Dataflow","Jianfeng Song","2025","IEEE-TCAD","10.1109/TCAD.2024.3429419","https://doi.org/10.1109/TCAD.2024.3429419","journals/tcad/SongLYH25"
"doi:10.1109/TCAD.2024.3404413","Rethinking Latency-Aware DNN Design With GPU Tail Effect Analysis","Fuxun Yu","2025","IEEE-TCAD","10.1109/TCAD.2024.3404413","https://doi.org/10.1109/TCAD.2024.3404413","journals/tcad/YuXSWSMKLLCC25"
"doi:10.1109/TCAD.2024.3418395","Detection of Voltage Droop-Induced Timing Fault Attacks Due to Hardware Trojans","Jonti Talukdar","2025","IEEE-TCAD","10.1109/TCAD.2024.3418395","https://doi.org/10.1109/TCAD.2024.3418395","journals/tcad/TalukdarVC25"
"doi:10.1109/TCAD.2024.3434478","Constructing a Memristive Chaotic Oscillator With 2-D Offset Boosting","Keyu Huang","2025","IEEE-TCAD","10.1109/TCAD.2024.3434478","https://doi.org/10.1109/TCAD.2024.3434478","journals/tcad/HuangLZML25"
"doi:10.1109/TCAD.2024.3429410","Diversified Butterfly Attractors of Memristive HNN With Two Memristive Systems and Application in IoMT for Privacy Protection","Hairong Lin","2025","IEEE-TCAD","10.1109/TCAD.2024.3429410","https://doi.org/10.1109/TCAD.2024.3429410","journals/tcad/LinDYS25"
"doi:10.1109/TCAD.2024.3408106","Floorplanning With I/O Assignment via Feasibility-Seeking and Superiorization Methods","Shan Yu","2025","IEEE-TCAD","10.1109/TCAD.2024.3408106","https://doi.org/10.1109/TCAD.2024.3408106","journals/tcad/YuCL25"
"doi:10.1109/TCAD.2024.3432648","Fast Acceleration Strategies for XOR-Based Erasure Codes","Wei Wang","2025","IEEE-TCAD","10.1109/TCAD.2024.3432648","https://doi.org/10.1109/TCAD.2024.3432648","journals/tcad/WangLNLXX25"
"doi:10.1109/TCAD.2024.3424730","PETRA: Powerful Early Termination-Based Redundancy Analysis","Youngkwang Lee","2025","IEEE-TCAD","10.1109/TCAD.2024.3424730","https://doi.org/10.1109/TCAD.2024.3424730","journals/tcad/LeeYYK25"
"doi:10.1109/TCAD.2024.3416865","TaintLock: Hardware IP Protection Against Oracle-Guided and Oracle-Reconstruction Attacks","Jonti Talukdar","2025","IEEE-TCAD","10.1109/TCAD.2024.3416865","https://doi.org/10.1109/TCAD.2024.3416865","journals/tcad/TalukdarCOC25"
"doi:10.1109/TCAD.2024.3430195","NoCFuzzer: Automating NoC Verification in UVM","Ruiyang Ma","2025","IEEE-TCAD","10.1109/TCAD.2024.3430195","https://doi.org/10.1109/TCAD.2024.3430195","journals/tcad/MaHZXL25"
