"paper_id","title","authors","year","venue","doi","url","dblp_id"
"doi:10.1109/IPDPS64566.2025.00005","Message from the 2025 General Co-chairs","Marco D. Santambrogio","2025","IPDPS","10.1109/IPDPS64566.2025.00005","https://doi.org/10.1109/IPDPS64566.2025.00005","conf/ipps/SantambrogioK25"
"doi:10.1109/IPDPS64566.2025.00063","Be Aware of Metadata Corruption in Parallel File System: It can be Silent and Catastrophic","Saisha Kamat","2025","IPDPS","10.1109/IPDPS64566.2025.00063","https://doi.org/10.1109/IPDPS64566.2025.00063","conf/ipps/KamatZF025"
"doi:10.1109/IPDPS64566.2025.00051","Air-FedGA: A Grouping Asynchronous Federated Learning Mechanism Exploiting Over-The-Air Computation","Qianpiao Ma","2025","IPDPS","10.1109/IPDPS64566.2025.00051","https://doi.org/10.1109/IPDPS64566.2025.00051","conf/ipps/MaZHLXMJ25"
"doi:10.1109/IPDPS64566.2025.00107","Longer Attention Span: Increasing Transformer Context Length With Sparse Graph Processing Techniques","Nathaniel Tomczak","2025","IPDPS","10.1109/IPDPS64566.2025.00107","https://doi.org/10.1109/IPDPS64566.2025.00107","conf/ipps/TomczakK25"
"doi:10.1109/IPDPS64566.2025.00073","VerifyIO: Verifying Adherence to Parallel I/O Consistency Semantics","Chen Wang","2025","IPDPS","10.1109/IPDPS64566.2025.00073","https://doi.org/10.1109/IPDPS64566.2025.00073","conf/ipps/WangZMNS25"
"doi:10.1109/IPDPS64566.2025.00009","For What the Bell Tolls","David E. Keyes","2025","IPDPS","10.1109/IPDPS64566.2025.00009","https://doi.org/10.1109/IPDPS64566.2025.00009","conf/ipps/Keyes25"
"doi:10.1109/IPDPS64566.2025.00084","A Memory-Efficient and Computation-Balanced Lossy Compressor on Wafer-Scale Engine","Shihui Song","2025","IPDPS","10.1109/IPDPS64566.2025.00084","https://doi.org/10.1109/IPDPS64566.2025.00084","conf/ipps/SongUDH0C25"
"doi:10.1109/IPDPS64566.2025.00114","GuardianOMP: A Framework for Highly Productive Fault Tolerance Via OpenMP Task-Level Replication","Adrian Munera","2025","IPDPS","10.1109/IPDPS64566.2025.00114","https://doi.org/10.1109/IPDPS64566.2025.00114","conf/ipps/MuneraQR25"
"doi:10.1109/IPDPS64566.2025.00038","P3 Forecast: Personalized Privacy-Preserving Cloud Workload Prediction Based on Federated Generative Adversarial Networks","Yu Kuang","2025","IPDPS","10.1109/IPDPS64566.2025.00038","https://doi.org/10.1109/IPDPS64566.2025.00038","conf/ipps/Kuang0L25"
"doi:10.1109/IPDPS64566.2025.00010","TOSS: Tiering of Serverless Snapshots for Memory-Efficient Serverless Computing","Theodore Michailidis","2025","IPDPS","10.1109/IPDPS64566.2025.00010","https://doi.org/10.1109/IPDPS64566.2025.00010","conf/ipps/MichailidisKGSZ25"
