"paper_id","title","authors","year","venue","doi","url","dblp_id"
"doi:10.1109/MM.2021.3138625","Smart Agriculture and Smart Memories","Lizy Kurian John","2022","IEEE-MICRO","10.1109/MM.2021.3138625","https://doi.org/10.1109/MM.2021.3138625","journals/micro/John22"
"doi:10.1109/MM.2021.3137537","Special Issue on Artificial Intelligence, Edge, and Internet of Things for Smart Agriculture","Sudip Misra","2022","IEEE-MICRO","10.1109/MM.2021.3137537","https://doi.org/10.1109/MM.2021.3137537","journals/micro/MisraK22"
"doi:10.1109/MM.2021.3121496","Soil Fertility Monitoring With Internet of Underground Things: A Survey","Debjani Ghosh","2022","IEEE-MICRO","10.1109/MM.2021.3121496","https://doi.org/10.1109/MM.2021.3121496","journals/micro/GhoshAGV22"
"doi:10.1109/MM.2021.3121279","Artificial Intelligence Best Practices in Smart Agriculture","Faisal Karim Shaikh","2022","IEEE-MICRO","10.1109/MM.2021.3121279","https://doi.org/10.1109/MM.2021.3121279","journals/micro/ShaikhMMZN22"
"doi:10.1109/MM.2021.3122553","UAV-Assisted Joint Wireless Power Transfer and Data Collection Mechanism for Sustainable Precision Agriculture in 5G","Wei-Che Chien","2022","IEEE-MICRO","10.1109/MM.2021.3122553","https://doi.org/10.1109/MM.2021.3122553","journals/micro/ChienHAF22"
"doi:10.1109/MM.2021.3112476","PEFL: Deep Privacy-Encoding-Based Federated Learning Framework for Smart Agriculture","Prabhat Kumar","2022","IEEE-MICRO","10.1109/MM.2021.3112476","https://doi.org/10.1109/MM.2021.3112476","journals/micro/KumarGT22"
"doi:10.1109/MM.2021.3112264","MHADBOR: AI-Enabled Administrative-Distance-Based Opportunistic Load Balancing Scheme for an Agriculture Internet of Things Network","Muhammad Adil","2022","IEEE-MICRO","10.1109/MM.2021.3112264","https://doi.org/10.1109/MM.2021.3112264","journals/micro/AdilKJF22"
"doi:10.1109/MM.2021.3137401","Evaluating Sensor Data Quality in Internet of Things Smart Agriculture Applications","Kaneez Fizza","2022","IEEE-MICRO","10.1109/MM.2021.3137401","https://doi.org/10.1109/MM.2021.3137401","journals/micro/FizzaJBGR22"
"doi:10.1109/MM.2021.3134744","Challenges and Opportunities for Autonomous Micro-UAVs in Precision Agriculture","Xu Liu","2022","IEEE-MICRO","10.1109/MM.2021.3134744","https://doi.org/10.1109/MM.2021.3134744","journals/micro/LiuCNQOTK22"
"doi:10.1109/MM.2021.3134743","Democratizing Data-Driven Agriculture Using Affordable Hardware","Ranveer Chandra","2022","IEEE-MICRO","10.1109/MM.2021.3134743","https://doi.org/10.1109/MM.2021.3134743","journals/micro/ChandraSCDKKV22"
"doi:10.1109/MM.2021.3134830","ISOBlue Avena: A Framework for Agricultural Edge Computing and Data Sovereignty","Andrew D. Balmos","2022","IEEE-MICRO","10.1109/MM.2021.3134830","https://doi.org/10.1109/MM.2021.3134830","journals/micro/BalmosCNKB22"
"doi:10.1109/MM.2021.3137536","Special Issue on In-Memory Computing","Reetuparna Das","2022","IEEE-MICRO","10.1109/MM.2021.3137536","https://doi.org/10.1109/MM.2021.3137536","journals/micro/Das22"
"doi:10.1109/MM.2021.3131114","Temperature-Resilient RRAM-Based In-Memory Computing for DNN Inference","Jian Meng","2022","IEEE-MICRO","10.1109/MM.2021.3131114","https://doi.org/10.1109/MM.2021.3131114","journals/micro/MengSYYFYS22"
"doi:10.1109/MM.2021.3096236","ECIM: Exponent Computing in Memory for an Energy-Efficient Heterogeneous Floating-Point DNN Training Processor","Juhyoung Lee","2022","IEEE-MICRO","10.1109/MM.2021.3096236","https://doi.org/10.1109/MM.2021.3096236","journals/micro/LeeKJKKY22"
"doi:10.1109/MM.2021.3136189","Supporting Moderate Data Dependency, Position Dependency, and Divergence in PIM-Based Accelerators","Marzieh Lenjani","2022","IEEE-MICRO","10.1109/MM.2021.3136189","https://doi.org/10.1109/MM.2021.3136189","journals/micro/LenjaniS22"
"doi:10.1109/MM.2021.3097700","Near-Memory Processing in Action: Accelerating Personalized Recommendation With AxDIMM","Liu Ke","2022","IEEE-MICRO","10.1109/MM.2021.3097700","https://doi.org/10.1109/MM.2021.3097700","journals/micro/LiuZSLKLHCKKKJY22"
"doi:10.1109/MM.2021.3135860","Analysis of Historical Patenting Behavior and Patent Characteristics of Computer Architecture Companies - Part II: Prosecution Time and Effective Patent Term Length","Joshua J. Yi","2022","IEEE-MICRO","10.1109/MM.2021.3135860","https://doi.org/10.1109/MM.2021.3135860","journals/micro/Yi22"
"doi:10.1109/MM.2021.3129395","Google and Apple Signed a Deal","Shane Greenstein","2022","IEEE-MICRO","10.1109/MM.2021.3129395","https://doi.org/10.1109/MM.2021.3129395","journals/micro/Greenstein22"
"doi:10.1109/MM.2022.3155994","Special Issue on Cool Chips and Hot Interconnects","Lizy Kurian John","2022","IEEE-MICRO","10.1109/MM.2022.3155994","https://doi.org/10.1109/MM.2022.3155994","journals/micro/John22a"
"doi:10.1109/MM.2022.3149086","Special Issue on Cool Chips","Makoto Ikeda","2022","IEEE-MICRO","10.1109/MM.2022.3149086","https://doi.org/10.1109/MM.2022.3149086","journals/micro/IkedaA22"
"doi:10.1109/MM.2021.3134968","LSFQ: A Low-Bit Full Integer Quantization for High-Performance FPGA-Based CNN Acceleration","Zhenshan Bao","2022","IEEE-MICRO","10.1109/MM.2021.3134968","https://doi.org/10.1109/MM.2021.3134968","journals/micro/BaoFZZG22"
"doi:10.1109/MM.2021.3135457","A Mobile DNN Training Processor With Automatic Bit Precision Search and Fine-Grained Sparsity Exploitation","Donghyeon Han","2022","IEEE-MICRO","10.1109/MM.2021.3135457","https://doi.org/10.1109/MM.2021.3135457","journals/micro/HanIPKSLY22"
"doi:10.1109/MM.2021.3136882","Co-Design and System for the Supercomputer ""Fugaku""","Mitsuhisa Sato","2022","IEEE-MICRO","10.1109/MM.2021.3136882","https://doi.org/10.1109/MM.2021.3136882","journals/micro/SatoKTO22"
"doi:10.1109/MM.2022.3151214","Special Issue on Hot Interconnects","Sayan Ghosh","2022","IEEE-MICRO","10.1109/MM.2022.3151214","https://doi.org/10.1109/MM.2022.3151214","journals/micro/GhoshGS22"
"doi:10.1109/MM.2021.3137807","A Low-Latency and Low-Power Approach for Coherency and Memory Protocols on PCI Express 6.0 PHY at 64.0 GT/s With PAM-4 Signaling","Debendra Das Sharma","2022","IEEE-MICRO","10.1109/MM.2021.3137807","https://doi.org/10.1109/MM.2021.3137807","journals/micro/Sharma22"
"doi:10.1109/MM.2021.3139092","Accelerating Allreduce With In-Network Reduction on Intel PIUMA","Kartik Lakhotia","2022","IEEE-MICRO","10.1109/MM.2021.3139092","https://doi.org/10.1109/MM.2021.3139092","journals/micro/LakhotiaPKP22"
"doi:10.1109/MM.2021.3139027","Optimizing Distributed DNN Training Using CPUs and BlueField-2 DPUs","Arpan Jain","2022","IEEE-MICRO","10.1109/MM.2021.3139027","https://doi.org/10.1109/MM.2021.3139027","journals/micro/JainASSP22"
"doi:10.1109/MM.2021.3139392","Polarized Routing for Large Interconnection Networks","Cristóbal Camarero","2022","IEEE-MICRO","10.1109/MM.2021.3139392","https://doi.org/10.1109/MM.2021.3139392","journals/micro/CamareroMB22"
"doi:10.1109/MM.2022.3148670","Accelerating Deep Learning Using Interconnect-Aware UCX Communication for MPI Collectives","Yiltan Hassan Temuçin","2022","IEEE-MICRO","10.1109/MM.2022.3148670","https://doi.org/10.1109/MM.2022.3148670","journals/micro/TemucinSAKA22"
"doi:10.1109/MM.2022.3150818","Review of Patents Issued to Computer Architecture Companies in 2021 [Micro Law]","Joshua J. Yi","2022","IEEE-MICRO","10.1109/MM.2022.3150818","https://doi.org/10.1109/MM.2022.3150818","journals/micro/Yi22a"
"doi:10.1109/MM.2022.3151204","Time for a Change in U.S. Antitrust for Technology?","Shane Greenstein","2022","IEEE-MICRO","10.1109/MM.2022.3151204","https://doi.org/10.1109/MM.2022.3151204","journals/micro/Greenstein22a"
"doi:10.1109/MM.2022.3166680","Hot Chips 33 and More!","Lizy Kurian John","2022","IEEE-MICRO","10.1109/MM.2022.3166680","https://doi.org/10.1109/MM.2022.3166680","journals/micro/John22b"
"doi:10.1109/MM.2022.3165863","Special Issue on Hot Chips 33","Alisa Scherer","2022","IEEE-MICRO","10.1109/MM.2022.3165863","https://doi.org/10.1109/MM.2022.3165863","journals/micro/SchererS22"
"doi:10.1109/MM.2022.3152788","The AMD Next-Generation ""Zen 3"" Core","Mark Evers","2022","IEEE-MICRO","10.1109/MM.2022.3152788","https://doi.org/10.1109/MM.2022.3152788","journals/micro/EversBC22"
"doi:10.1109/MM.2022.3164338","Intel Alder Lake CPU Architectures","Efraim Rotem","2022","IEEE-MICRO","10.1109/MM.2022.3164338","https://doi.org/10.1109/MM.2022.3164338","journals/micro/RotemYRRMGWCBFG22"
"doi:10.1109/MM.2022.3164651","Aquabolt-XL HBM2-PIM, LPDDR5-PIM With In-Memory Processing, and AXDIMM With Acceleration Buffer","Jin Hyun Kim","2022","IEEE-MICRO","10.1109/MM.2022.3164651","https://doi.org/10.1109/MM.2022.3164651","journals/micro/KimKLKRLWCSCSCS22"
"doi:10.1109/MM.2022.3150684","Interconnects for DNA, Quantum, In-Memory, and Optical Computing: Insights From a Panel Discussion","Amlan Ganguly","2022","IEEE-MICRO","10.1109/MM.2022.3150684","https://doi.org/10.1109/MM.2022.3150684","journals/micro/GangulyATJRBBSP22"
"doi:10.1109/MM.2022.3151258","Reducing the Impact of Interjob Interference in Dragonfly Networks Using Virtual Partitions","German Maglione Mathey","2022","IEEE-MICRO","10.1109/MM.2022.3151258","https://doi.org/10.1109/MM.2022.3151258","journals/micro/MatheyEGQ22"
"doi:10.1109/MM.2022.3153891","Can We Trust Undervolting in FPGA-Based Deep Learning Designs at Harsh Conditions?","Fahrettin Koc","2022","IEEE-MICRO","10.1109/MM.2022.3153891","https://doi.org/10.1109/MM.2022.3153891","journals/micro/KocSEUK22"
"doi:10.1109/MM.2022.3163434","Review of Patents Issued to Computer Architecture Companies in 2021 - Part II","Joshua J. Yi","2022","IEEE-MICRO","10.1109/MM.2022.3163434","https://doi.org/10.1109/MM.2022.3163434","journals/micro/Yi22b"
"doi:10.1109/MM.2022.3169245","Meet the FaM1ly","Michael Mattioli","2022","IEEE-MICRO","10.1109/MM.2022.3169245","https://doi.org/10.1109/MM.2022.3169245","journals/micro/Mattioli22"
"doi:10.1109/MM.2022.3166265","Growth From Breadth and Depth","Shane Greenstein","2022","IEEE-MICRO","10.1109/MM.2022.3166265","https://doi.org/10.1109/MM.2022.3166265","journals/micro/Greenstein22b"
"doi:10.1109/MM.2022.3140674","Accelerating ML Recommendation With Over 1, 000 RISC-V/Tensor Processors on Esperanto's ET-SoC-1 Chip","David R. Ditzel","2022","IEEE-MICRO","10.1109/MM.2022.3140674","https://doi.org/10.1109/MM.2022.3140674","journals/micro/Ditzel22"
"doi:10.1109/MM.2022.3178622","Top Picks from 2021 Computer Architecture Conferences!","Lizy Kurian John","2022","IEEE-MICRO","10.1109/MM.2022.3178622","https://doi.org/10.1109/MM.2022.3178622","journals/micro/John22c"
"doi:10.1109/MM.2022.3173823","Special Issue on Top Picks From the 2021 Computer Architecture Conferences","Sudhanva Gurumurthi","2022","IEEE-MICRO","10.1109/MM.2022.3173823","https://doi.org/10.1109/MM.2022.3173823","journals/micro/GurumurthiT22"
"doi:10.1109/MM.2022.3163107","Overclocking in Immersion-Cooled Datacenters","Pulkit A. Misra","2022","IEEE-MICRO","10.1109/MM.2022.3163107","https://doi.org/10.1109/MM.2022.3163107","journals/micro/MisraMCJGRWARTB22"
"doi:10.1109/MM.2022.3163244","Warehouse-Scale Video Acceleration","Parthasarathy Ranganathan","2022","IEEE-MICRO","10.1109/MM.2022.3163244","https://doi.org/10.1109/MM.2022.3163244","journals/micro/RanganathanSCDG22"
"doi:10.1109/MM.2022.3169445","Practical and Scalable ML-Driven Cloud Performance Debugging With Sage","Yu Gan","2022","IEEE-MICRO","10.1109/MM.2022.3169445","https://doi.org/10.1109/MM.2022.3169445","journals/micro/GanLDLD22"
"doi:10.1109/MM.2022.3163226","Chasing Carbon: The Elusive Environmental Footprint of Computing","Udit Gupta","2022","IEEE-MICRO","10.1109/MM.2022.3163226","https://doi.org/10.1109/MM.2022.3163226","journals/micro/GuptaKLTLWBW22"
"doi:10.1109/MM.2022.3170792","An Architecture to Accelerate Computation on Encrypted Data","Axel Feldmann","2022","IEEE-MICRO","10.1109/MM.2022.3170792","https://doi.org/10.1109/MM.2022.3170792","journals/micro/FeldmannSKDDPS22"
"doi:10.1109/MM.2022.3163122","Characterizing and Mitigating Soft Errors in GPU DRAM","Michael B. Sullivan","2022","IEEE-MICRO","10.1109/MM.2022.3163122","https://doi.org/10.1109/MM.2022.3163122","journals/micro/SullivanSOLRHTH22"
"doi:10.1109/MM.2022.3166067","The Laplace Microarchitecture for Tracking Data Uncertainty","Vasileios Tsoutsouras","2022","IEEE-MICRO","10.1109/MM.2022.3166067","https://doi.org/10.1109/MM.2022.3166067","journals/micro/TsoutsourasKSBM22"
"doi:10.1109/MM.2022.3161018","ILLIXR: An Open Testbed to Enable Extended Reality Systems Research","Muhammad Huzaifa","2022","IEEE-MICRO","10.1109/MM.2022.3161018","https://doi.org/10.1109/MM.2022.3161018","journals/micro/HuzaifaDGJJLLPR22"
"doi:10.1109/MM.2022.3162183","Distributed Data Persistency","Apostolos Kokolis","2022","IEEE-MICRO","10.1109/MM.2022.3162183","https://doi.org/10.1109/MM.2022.3162183","journals/micro/KokolisPRHT22"
"doi:10.1109/MM.2022.3163132","Vector Runahead for Indirect Memory Accesses","Ajeya Naithani","2022","IEEE-MICRO","10.1109/MM.2022.3163132","https://doi.org/10.1109/MM.2022.3163132","journals/micro/NaithaniAJE22"
"doi:10.1109/MM.2022.3180134","Analysis of Historical Patenting Behavior and Patent Characteristics of Computer Architecture Companies - Part III: Claims","Joshua J. Yi","2022","IEEE-MICRO","10.1109/MM.2022.3180134","https://doi.org/10.1109/MM.2022.3180134","journals/micro/Yi22c"
"doi:10.1109/MM.2022.3181645","Inflation and Technology Markets","Shane Greenstein","2022","IEEE-MICRO","10.1109/MM.2022.3181645","https://doi.org/10.1109/MM.2022.3181645","journals/micro/Greenstein22c"
"doi:10.1109/MM.2022.3196713","Automatic Compilation Will Be Key for Success of the Accelerator Revolution!","Lizy Kurian John","2022","IEEE-MICRO","10.1109/MM.2022.3196713","https://doi.org/10.1109/MM.2022.3196713","journals/micro/John22d"
"doi:10.1109/MM.2022.3193765","Special Issue on Compiling for Accelerators","Guido Araujo","2022","IEEE-MICRO","10.1109/MM.2022.3193765","https://doi.org/10.1109/MM.2022.3193765","journals/micro/AraujoW22"
"doi:10.1109/MM.2022.3178068","TinyIREE: An ML Execution Environment for Embedded Systems From Compilation to Deployment","Hsin-I Cindy Liu","2022","IEEE-MICRO","10.1109/MM.2022.3178068","https://doi.org/10.1109/MM.2022.3178068","journals/micro/LiuBRVVL22"
"doi:10.1109/MM.2022.3179654","Retargetable Optimizing Compilers for Quantum Accelerators via a Multilevel Intermediate Representation","Thien Nguyen","2022","IEEE-MICRO","10.1109/MM.2022.3179654","https://doi.org/10.1109/MM.2022.3179654","journals/micro/NguyenM22"
"doi:10.1109/MM.2022.3176529","Compiling for the IBM Matrix Engine for Enterprise Workloads","João P. L. de Carvalho","2022","IEEE-MICRO","10.1109/MM.2022.3176529","https://doi.org/10.1109/MM.2022.3176529","journals/micro/CarvalhoMA22"
"doi:10.1109/MM.2022.3184867","Performance Left on the Table: An Evaluation of Compiler Autovectorization for RISC-V","Neil Adit","2022","IEEE-MICRO","10.1109/MM.2022.3184867","https://doi.org/10.1109/MM.2022.3184867","journals/micro/AditS22"
"doi:10.1109/MM.2022.3173405","Compiling for Vector Extensions With Stream-Based Specialization","Nuno Neves","2022","IEEE-MICRO","10.1109/MM.2022.3173405","https://doi.org/10.1109/MM.2022.3173405","journals/micro/NevesDRTF22"
"doi:10.1109/MM.2022.3189976","Unifying Spatial Accelerator Compilation With Idiomatic and Modular Transformations","Jian Weng","2022","IEEE-MICRO","10.1109/MM.2022.3189976","https://doi.org/10.1109/MM.2022.3189976","journals/micro/WengLKN22"
"doi:10.1109/MM.2022.3189416","Yin-Yang: Programming Abstractions for Cross-Domain Multi-Acceleration","Joon Kyung Kim","2022","IEEE-MICRO","10.1109/MM.2022.3189416","https://doi.org/10.1109/MM.2022.3189416","journals/micro/KimAKGMYWKSMMPE22"
"doi:10.1109/MM.2022.3188136","SpecHLS: Speculative Accelerator Design Using High-Level Synthesis","Jean-Michel Gorius","2022","IEEE-MICRO","10.1109/MM.2022.3188136","https://doi.org/10.1109/MM.2022.3188136","journals/micro/GoriusRD22"
"doi:10.1109/MM.2022.3186547","HPVM: Hardware-Agnostic Programming for Heterogeneous Parallel Systems","Adel Ejjeh","2022","IEEE-MICRO","10.1109/MM.2022.3186547","https://doi.org/10.1109/MM.2022.3186547","journals/micro/EjjehCKKMNSZAMA22"
"doi:10.1109/MM.2022.3195076","Analysis of Historical Patenting Behavior and Patent Characteristics of Computer Architecture Companies - Part IV: Claims","Joshua J. Yi","2022","IEEE-MICRO","10.1109/MM.2022.3195076","https://doi.org/10.1109/MM.2022.3195076","journals/micro/Yi22d"
"doi:10.1109/MM.2022.3196792","Archetypes of Risky Decisions","Shane Greenstein","2022","IEEE-MICRO","10.1109/MM.2022.3196792","https://doi.org/10.1109/MM.2022.3196792","journals/micro/Greenstein22d"
"doi:10.1109/MM.2022.3178037","Synthesizing Legacy String Code for FPGAs Using Bounded Automata Learning","Kevin Angstadt","2022","IEEE-MICRO","10.1109/MM.2022.3178037","https://doi.org/10.1109/MM.2022.3178037","journals/micro/AngstadtTSJW22"
"doi:10.1109/MM.2022.3178580","Bridging Python to Silicon: The SODA Toolchain","Nicolas Bohm Agostini","2022","IEEE-MICRO","10.1109/MM.2022.3178580","https://doi.org/10.1109/MM.2022.3178580","journals/micro/AgostiniCZLTAMC22"
"doi:10.1109/MM.2022.3210497","Artificial Intelligence at the Edge: Designs and Architectures for Pervasive Intelligence","Lizy Kurian John","2022","IEEE-MICRO","10.1109/MM.2022.3210497","https://doi.org/10.1109/MM.2022.3210497","journals/micro/John22e"
"doi:10.1109/MM.2022.3203489","Special Issue on Artificial Intelligence at the Edge","Gabriel Falcão","2022","IEEE-MICRO","10.1109/MM.2022.3203489","https://doi.org/10.1109/MM.2022.3203489","journals/micro/FalcaoC22"
"doi:10.1109/MM.2022.3195761","Pod-racing: bulk-bitwise to floating-point compute in racetrack memory for machine learning at the edge","Sébastien Ollivier","2022","IEEE-MICRO","10.1109/MM.2022.3195761","https://doi.org/10.1109/MM.2022.3195761","journals/micro/OllivierZTCHJ22"
"doi:10.1109/MM.2022.3196865","Increasing Throughput of In-Memory DNN Accelerators by Flexible Layerwise DNN Approximation","Cecilia De la Parra","2022","IEEE-MICRO","10.1109/MM.2022.3196865","https://doi.org/10.1109/MM.2022.3196865","journals/micro/ParraSGKW22"
"doi:10.1109/MM.2022.3202350","Accelerating Neural Network Inference With Processing-in-DRAM: From the Edge to the Cloud","Geraldo F. Oliveira","2022","IEEE-MICRO","10.1109/MM.2022.3202350","https://doi.org/10.1109/MM.2022.3202350","journals/micro/OliveiraGGBM22"
"doi:10.1109/MM.2022.3193048","Accelerating Silent Witness Storage","Mahadev Satyanarayanan","2022","IEEE-MICRO","10.1109/MM.2022.3193048","https://doi.org/10.1109/MM.2022.3193048","journals/micro/SatyanarayananF22"
"doi:10.1109/MM.2022.3195617","A Hardware/Software Co-Design Vision for Deep Learning at the Edge","Flavio Ponzina","2022","IEEE-MICRO","10.1109/MM.2022.3195617","https://doi.org/10.1109/MM.2022.3195617","journals/micro/PonzinaMRDLAQA22"
"doi:10.1109/MM.2022.3196705","Fused Architecture for Dense and Sparse Matrix Processing in TensorFlow Lite","José L. Núñez-Yáñez","2022","IEEE-MICRO","10.1109/MM.2022.3196705","https://doi.org/10.1109/MM.2022.3196705","journals/micro/Nunez-Yanez22"
"doi:10.1109/MM.2022.3190924","AIDA: Associative In-Memory Deep Learning Accelerator","Esteban Garzón","2022","IEEE-MICRO","10.1109/MM.2022.3190924","https://doi.org/10.1109/MM.2022.3190924","journals/micro/GarzonTLY22"
"doi:10.1109/MM.2022.3198321","ML-HW Co-Design of Noise-Robust TinyML Models and Always-On Analog Compute-in-Memory Edge Accelerator","Chuteng Zhou","2022","IEEE-MICRO","10.1109/MM.2022.3198321","https://doi.org/10.1109/MM.2022.3198321","journals/micro/ZhouGBBCNDSGW22"
"doi:10.1109/MM.2022.3195634","Neuromorphic Near-Sensor Computing: From Event-Based Sensing to Edge Learning","Ali Safa","2022","IEEE-MICRO","10.1109/MM.2022.3195634","https://doi.org/10.1109/MM.2022.3195634","journals/micro/SafaAACG22"
"doi:10.1109/MM.2022.3195516","Artificial-Intelligence-Enhanced Ultrasound Flow Imaging at the Edge","Hassan Nahas","2022","IEEE-MICRO","10.1109/MM.2022.3195516","https://doi.org/10.1109/MM.2022.3195516","journals/micro/NahasHYKCY22"
"doi:10.1109/MM.2022.3199686","Efficient Language-Guided Reinforcement Learning for Resource-Constrained Autonomous Systems","Aidin Shiri","2022","IEEE-MICRO","10.1109/MM.2022.3199686","https://doi.org/10.1109/MM.2022.3199686","journals/micro/ShiriNMWM22"
"doi:10.1109/MM.2022.3202254","Three-Dimensional Stacked Neural Network Accelerator Architectures for AR/VR Applications","Lita Yang","2022","IEEE-MICRO","10.1109/MM.2022.3202254","https://doi.org/10.1109/MM.2022.3202254","journals/micro/YangRCWLACMB22"
"doi:10.1109/MM.2022.3202091","RadioML Meets FINN: Enabling Future RF Applications With FPGA Streaming Architectures","Felix Jentzsch","2022","IEEE-MICRO","10.1109/MM.2022.3202091","https://doi.org/10.1109/MM.2022.3202091","journals/micro/JentzschUPBP22"
"doi:10.1109/MM.2022.3209765","Analysis of Historical Patenting Behavior and Patent Characteristics of Computer Architecture Companies - Part V: References","Joshua J. Yi","2022","IEEE-MICRO","10.1109/MM.2022.3209765","https://doi.org/10.1109/MM.2022.3209765","journals/micro/Yi22e"
"doi:10.1109/MM.2022.3208464","Distributed Discretion by the Slice","Shane Greenstein","2022","IEEE-MICRO","10.1109/MM.2022.3208464","https://doi.org/10.1109/MM.2022.3208464","journals/micro/Greenstein22e"
