"paper_id","title","authors","year","venue","doi","url","dblp_id"
"doi:10.23919/DATE54114.2022.9774534","XANDAR: Exploiting the X-by-Construction Paradigm in Model-based Development of Safety-critical Systems","Leonard Masing","2022","DATE","10.23919/DATE54114.2022.9774534","https://doi.org/10.23919/DATE54114.2022.9774534","conf/date/MasingDSBKAMTKA22"
"doi:10.23919/DATE54114.2022.9774643","Full-stack quantum computing systems in the NISQ era: algorithm-driven and hardware-aware compilation techniques","Medina Bandic","2022","DATE","10.23919/DATE54114.2022.9774643","https://doi.org/10.23919/DATE54114.2022.9774643","conf/date/BandicFA22"
"doi:10.23919/DATE54114.2022.9774510","tweedledum: A Compiler Companion for Quantum Computing","Bruno Schmitt","2022","DATE","10.23919/DATE54114.2022.9774510","https://doi.org/10.23919/DATE54114.2022.9774510","conf/date/SchmittM22"
"doi:10.23919/DATE54114.2022.9774702","A Cryo-CMOS Transmon Qubit Controller and Verification with FPGA Emulation","Kevin Tien","2022","DATE","10.23919/DATE54114.2022.9774702","https://doi.org/10.23919/DATE54114.2022.9774702","conf/date/TienILFCRFYGRRB22"
"doi:10.23919/DATE54114.2022.9774629","Physically and Algorithmically Secure Logic Locking with Hybrid CMOS/Nanomagnet Logic Circuits","Alexander J. Edwards","2022","DATE","10.23919/DATE54114.2022.9774629","https://doi.org/10.23919/DATE54114.2022.9774629","conf/date/EdwardsHBSZHAMF22"
"doi:10.23919/DATE54114.2022.9774620","Exploring Standard-Cell Designs for Reconfigurable Nanotechnologies: A Formal Approach","Michael Raitza","2022","DATE","10.23919/DATE54114.2022.9774620","https://doi.org/10.23919/DATE54114.2022.9774620","conf/date/RaitzaMRK22"
"doi:10.23919/DATE54114.2022.9774720","Design enablement of CFET devices for sub-2nm CMOS nodes","Odysseas Zografos","2022","DATE","10.23919/DATE54114.2022.9774720","https://doi.org/10.23919/DATE54114.2022.9774720","conf/date/ZografosCSMKXWR22"
"doi:10.23919/DATE54114.2022.9774558","Majority-based Design Flow for AQFP Superconducting Family","Giulia Meuli","2022","DATE","10.23919/DATE54114.2022.9774558","https://doi.org/10.23919/DATE54114.2022.9774558","conf/date/MeuliPSLCMVACKM22"
"doi:10.23919/DATE54114.2022.9774522","A Software Architecture to Control Service-Oriented Manufacturing Systems","Sebastiano Gaiardelli","2022","DATE","10.23919/DATE54114.2022.9774522","https://doi.org/10.23919/DATE54114.2022.9774522","conf/date/GaiardelliSPLF22"
"doi:10.23919/DATE54114.2022.9774746","Comprehensive and Accessible Channel Routing for Microfluidic Devices","Gerold Fink","2022","DATE","10.23919/DATE54114.2022.9774746","https://doi.org/10.23919/DATE54114.2022.9774746","conf/date/FinkEW22"
"doi:10.23919/DATE54114.2022.9774660","XST: A Crossbar Column-wise Sparse Training for Efficient Continual Learning","Fan Zhang","2022","DATE","10.23919/DATE54114.2022.9774660","https://doi.org/10.23919/DATE54114.2022.9774660","conf/date/ZhangYMSCF22"
"doi:10.23919/DATE54114.2022.9774697","Energy-Efficient Brain-Inspired Hyperdimensional Computing Using Voltage Scaling","Sizhe Zhang","2022","DATE","10.23919/DATE54114.2022.9774697","https://doi.org/10.23919/DATE54114.2022.9774697","conf/date/ZhangWMZYJ22"
"doi:10.23919/DATE54114.2022.9774514","Error Generation for 3D NAND Flash Memory","Weihua Liu","2022","DATE","10.23919/DATE54114.2022.9774514","https://doi.org/10.23919/DATE54114.2022.9774514","conf/date/LiuWMCX22"
"doi:10.23919/DATE54114.2022.9774569","Estimating Vulnerability of All Model Parameters in DNN with a Small Number of Fault Injections","Yangchao Zhang","2022","DATE","10.23919/DATE54114.2022.9774569","https://doi.org/10.23919/DATE54114.2022.9774569","conf/date/ZhangIUTH22"
"doi:10.23919/DATE54114.2022.9774631","Exploiting Arbitrary Paths for the Simulation of Quantum Circuits with Decision Diagrams","Lukas Burgholzer","2022","DATE","10.23919/DATE54114.2022.9774631","https://doi.org/10.23919/DATE54114.2022.9774631","conf/date/BurgholzerPW22"
"doi:10.23919/DATE54114.2022.9774598","A Novel Neuromorphic Processors Realization of Spiking Deep Reinforcement Learning for Portfolio Management","Seyyed Amirhossein Saeidi","2022","DATE","10.23919/DATE54114.2022.9774598","https://doi.org/10.23919/DATE54114.2022.9774598","conf/date/SaeidiFBF22"
"doi:10.23919/DATE54114.2022.9774591","In-situ Tuning of Printed Neural Networks for Variation Tolerance","Michael Hefenbrock","2022","DATE","10.23919/DATE54114.2022.9774591","https://doi.org/10.23919/DATE54114.2022.9774591","conf/date/HefenbrockWABT22"
"doi:10.23919/DATE54114.2022.9774772","Practical identity recognition using WiFi's Channel State Information","Cristian Turetta","2022","DATE","10.23919/DATE54114.2022.9774772","https://doi.org/10.23919/DATE54114.2022.9774772","conf/date/TurettaDKMP22"
"doi:10.23919/DATE54114.2022.9774599","A RDMA Interface for Ultra-Fast Ultrasound Data-Streaming over an Optical Link","Andrea Cossettini","2022","DATE","10.23919/DATE54114.2022.9774599","https://doi.org/10.23919/DATE54114.2022.9774599","conf/date/CossettiniTVMHB22"
"doi:10.23919/DATE54114.2022.9774548","Robust Human Activity Recognition Using Generative Adversarial Imputation Networks","Dina Hussein","2022","DATE","10.23919/DATE54114.2022.9774548","https://doi.org/10.23919/DATE54114.2022.9774548","conf/date/HusseinJB22"
"doi:10.23919/DATE54114.2022.9774549","HyperX: A Hybrid RRAM-SRAM partitioned system for error recovery in memristive Xbars","Adarsh Kosta","2022","DATE","10.23919/DATE54114.2022.9774549","https://doi.org/10.23919/DATE54114.2022.9774549","conf/date/KostaSCAAR22"
"doi:10.23919/DATE54114.2022.9774596","A Resource-efficient Spiking Neural Network Accelerator Supporting Emerging Neural Encoding","Daniel Gerlinghoff","2022","DATE","10.23919/DATE54114.2022.9774596","https://doi.org/10.23919/DATE54114.2022.9774596","conf/date/GerlinghoffWGGL22"
"doi:10.23919/DATE54114.2022.9774717","Scalable Hardware Acceleration of Non-Maximum Suppression","Chunyun Chen","2022","DATE","10.23919/DATE54114.2022.9774717","https://doi.org/10.23919/DATE54114.2022.9774717","conf/date/ChenZYRULA22"
"doi:10.23919/DATE54114.2022.9774595","Active Learning of Abstract System Models from Traces using Model Checking","Natasha Yogananda Jeppu","2022","DATE","10.23919/DATE54114.2022.9774595","https://doi.org/10.23919/DATE54114.2022.9774595","conf/date/JeppuMK22"
"doi:10.23919/DATE54114.2022.9774741","Reducing the Configuration Overhead of the Distributed Two-level Control System","Yu Yang","2022","DATE","10.23919/DATE54114.2022.9774741","https://doi.org/10.23919/DATE54114.2022.9774741","conf/date/YangSH22"
"doi:10.23919/DATE54114.2022.9774668","BatchLens: A Visualization Approach for Analyzing Batch Jobs in Cloud Systems","Shaolun Ruan","2022","DATE","10.23919/DATE54114.2022.9774668","https://doi.org/10.23919/DATE54114.2022.9774668","conf/date/RuanWJXG22"
"doi:10.23919/DATE54114.2022.9774506","FlowAcc: Real-Time High-Accuracy DNN-based Optical Flow Accelerator in FPGA","Yehua Ling","2022","DATE","10.23919/DATE54114.2022.9774506","https://doi.org/10.23919/DATE54114.2022.9774506","conf/date/LingYHC22"
"doi:10.23919/DATE54114.2022.9774767","On Exploiting Patterns For Robust FPGA-based Multi-accelerator Edge Computing Systems","Seyyed Ahmad Razavi","2022","DATE","10.23919/DATE54114.2022.9774767","https://doi.org/10.23919/DATE54114.2022.9774767","conf/date/RazaviTGB22"
"doi:10.23919/DATE54114.2022.9774684","RLPlace: Deep RL Guided Heuristics for Detailed Placement Optimization","Uday Mallappa","2022","DATE","10.23919/DATE54114.2022.9774684","https://doi.org/10.23919/DATE54114.2022.9774684","conf/date/MallappaPB22"
"doi:10.23919/DATE54114.2022.9774773","Deadlock Analysis and Prevention for Intersection Management Based on Colored Timed Petri Nets","Tsung-Lin Tsou","2022","DATE","10.23919/DATE54114.2022.9774773","https://doi.org/10.23919/DATE54114.2022.9774773","conf/date/TsouLJ22"
"doi:10.23919/DATE54114.2022.9774542","Attack Data Generation Framework for Autonomous Vehicle Sensors","Jan Lauinger","2022","DATE","10.23919/DATE54114.2022.9774542","https://doi.org/10.23919/DATE54114.2022.9774542","conf/date/LauingerFLHS22"
"doi:10.23919/DATE54114.2022.9774529","Contract-Based Quality-of-Service Assurance in Dynamic Distributed Systems","Lea Schönberger","2022","DATE","10.23919/DATE54114.2022.9774529","https://doi.org/10.23919/DATE54114.2022.9774529","conf/date/SchonbergerGSZH22"
"doi:10.23919/DATE54114.2022.9774500","EffiCSense: an Architectural Pathfinding Framework for Energy-Constrained Sensor Applications","Jonah Van Assche","2022","DATE","10.23919/DATE54114.2022.9774500","https://doi.org/10.23919/DATE54114.2022.9774500","conf/date/AsscheHG22"
"doi:10.23919/DATE54114.2022.9774676","Topology Optimization of Operational Amplifier in Continuous Space via Graph Embedding","Jialin Lu","2022","DATE","10.23919/DATE54114.2022.9774676","https://doi.org/10.23919/DATE54114.2022.9774676","conf/date/LuLYSZ22"
"doi:10.23919/DATE54114.2022.9774621","A Charge Flow Formulation for Guiding Analog/Mixed-Signal Placement","Tonmoy Dhar","2022","DATE","10.23919/DATE54114.2022.9774621","https://doi.org/10.23919/DATE54114.2022.9774621","conf/date/DharSPYBHS22"
"doi:10.23919/DATE54114.2022.9774498","Are Analytical Techniques Worthwhile for Analog IC Placement?","Yishuang Lin","2022","DATE","10.23919/DATE54114.2022.9774498","https://doi.org/10.23919/DATE54114.2022.9774498","conf/date/LinLFMSHH22"
"doi:10.23919/DATE54114.2022.9774766","Routability-Aware Placement for Advanced FinFET Mixed-Signal Circuits using Satisfiability Modulo Theories","Hao Chen","2022","DATE","10.23919/DATE54114.2022.9774766","https://doi.org/10.23919/DATE54114.2022.9774766","conf/date/ChenTPR22"
"doi:10.23919/DATE54114.2022.9774640","Constructive Common-Centroid Placement and Routing for Binary-Weighted Capacitor Arrays","Nibedita Karmokar","2022","DATE","10.23919/DATE54114.2022.9774640","https://doi.org/10.23919/DATE54114.2022.9774640","conf/date/KarmokarSPMHS22"
"doi:10.23919/DATE54114.2022.9774604","MUSCAT: MUS-based Circuit Approximation Technique","Linus Witschen","2022","DATE","10.23919/DATE54114.2022.9774604","https://doi.org/10.23919/DATE54114.2022.9774604","conf/date/WitschenWAP22"
"doi:10.23919/DATE54114.2022.9774628","OPACT: Optimization of Approximate Compressor Tree for Approximate Multiplier","Weihua Xiao","2022","DATE","10.23919/DATE54114.2022.9774628","https://doi.org/10.23919/DATE54114.2022.9774628","conf/date/XiaoZQ22"
"doi:10.23919/DATE54114.2022.9774607","Learning to Design Accurate Deep Learning Accelerators with Inaccurate Multipliers","Paras Jain","2022","DATE","10.23919/DATE54114.2022.9774607","https://doi.org/10.23919/DATE54114.2022.9774607","conf/date/JainHMGSM22"
"doi:10.23919/DATE54114.2022.9774689","Cross-Layer Approximation For Printed Machine Learning Circuits","Giorgos Armeniakos","2022","DATE","10.23919/DATE54114.2022.9774689","https://doi.org/10.23919/DATE54114.2022.9774689","conf/date/ArmeniakosZSTH22"
"doi:10.23919/DATE54114.2022.9774634","A Target-Separable BWN Inspired Speech Recognition Processor with Low-power Precision-adaptive Approximate Computing","Bo Liu","2022","DATE","10.23919/DATE54114.2022.9774634","https://doi.org/10.23919/DATE54114.2022.9774634","conf/date/LiuCZWXZWY22"
"doi:10.23919/DATE54114.2022.9774585","Towards Energy-Efficient CGRAs via Stochastic Computing","Bo Wang","2022","DATE","10.23919/DATE54114.2022.9774585","https://doi.org/10.23919/DATE54114.2022.9774585","conf/date/WangZSL22"
"doi:10.23919/DATE54114.2022.9774608","DASC: A DRAM Data Mapping Methodology for Sparse Convolutional Neural Networks","Bo-Cheng Lai","2022","DATE","10.23919/DATE54114.2022.9774608","https://doi.org/10.23919/DATE54114.2022.9774608","conf/date/LaiCKWHCLJ22"
"doi:10.23919/DATE54114.2022.9774509","VW-SDK: Efficient Convolutional Weight Mapping Using Variable Windows for Processing-In-Memory Architectures","Johnny Rhe","2022","DATE","10.23919/DATE54114.2022.9774509","https://doi.org/10.23919/DATE54114.2022.9774509","conf/date/RheMK22"
"doi:10.23919/DATE54114.2022.9774728","A Uniform Latency Model for DNN Accelerators with Diverse Architectures and Dataflows","Linyan Mei","2022","DATE","10.23919/DATE54114.2022.9774728","https://doi.org/10.23919/DATE54114.2022.9774728","conf/date/MeiLWSVB22"
"doi:10.23919/DATE54114.2022.9774747","MEDEA: A Multi-objective Evolutionary Approach to DNN Hardware Mapping","Enrico Russo","2022","DATE","10.23919/DATE54114.2022.9774747","https://doi.org/10.23919/DATE54114.2022.9774747","conf/date/RussoPMPAC22"
"doi:10.23919/DATE54114.2022.9774568","DiGamma: Domain-aware Genetic Algorithm for HW-Mapping Co-optimization for DNN Accelerators","Sheng-Chun Kao","2022","DATE","10.23919/DATE54114.2022.9774568","https://doi.org/10.23919/DATE54114.2022.9774568","conf/date/KaoPPK22"
"doi:10.23919/DATE54114.2022.9774574","AnaCoNGA: Analytical HW-CNN Co-Design Using Nested Genetic Algorithms","Nael Fasfous","2022","DATE","10.23919/DATE54114.2022.9774574","https://doi.org/10.23919/DATE54114.2022.9774574","conf/date/FasfousVFVSHSNV22"
"doi:10.23919/DATE54114.2022.9774727","AdaFlow: A Framework for Adaptive Dataflow CNN Acceleration on FPGAs","Guilherme Korol","2022","DATE","10.23919/DATE54114.2022.9774727","https://doi.org/10.23919/DATE54114.2022.9774727","conf/date/KorolJRB22"
"doi:10.23919/DATE54114.2022.9774696","Raw Filtering of JSON Data on FPGAs","Tobias Hahn","2022","DATE","10.23919/DATE54114.2022.9774696","https://doi.org/10.23919/DATE54114.2022.9774696","conf/date/HahnBWT22"
"doi:10.23919/DATE54114.2022.9774535","GraphWave: A Highly-Parallel Compute-at-Memory Graph Processing Accelerator","Jinho Lee","2022","DATE","10.23919/DATE54114.2022.9774535","https://doi.org/10.23919/DATE54114.2022.9774535","conf/date/LeeAMC22"
"doi:10.23919/DATE54114.2022.9774601","RF-CGRA: A Routing-Friendly CGRA with Hierarchical Register Chains","Rong Zhu","2022","DATE","10.23919/DATE54114.2022.9774601","https://doi.org/10.23919/DATE54114.2022.9774601","conf/date/ZhuWL22"
"doi:10.23919/DATE54114.2022.9774520","PathSeeker: A Fast Mapping Algorithm for CGRAs","Mahesh Balasubramanian","2022","DATE","10.23919/DATE54114.2022.9774520","https://doi.org/10.23919/DATE54114.2022.9774520","conf/date/Balasubramanian22"
"doi:10.23919/DATE54114.2022.9774544","Improving Technology Mapping for And-Inverter-Cones","Martin Thümmler","2022","DATE","10.23919/DATE54114.2022.9774544","https://doi.org/10.23919/DATE54114.2022.9774544","conf/date/ThummlerRK22"
"doi:10.23919/DATE54114.2022.9774687","Symbiotic Safety: Safe and Efficient Human-Machine Collaboration by utilizing Rules","Tasuku Ishigooka","2022","DATE","10.23919/DATE54114.2022.9774687","https://doi.org/10.23919/DATE54114.2022.9774687","conf/date/IshigookaYOKT22"
"doi:10.23919/DATE54114.2022.9774609","A Middleware Journey from Microcontrollers to Microprocessors","Michael Pöhnl","2022","DATE","10.23919/DATE54114.2022.9774609","https://doi.org/10.23919/DATE54114.2022.9774609","conf/date/PohnlTB22"
"doi:10.23919/DATE54114.2022.9774734","Reliable Distributed Systems","Philipp Mundhenk","2022","DATE","10.23919/DATE54114.2022.9774734","https://doi.org/10.23919/DATE54114.2022.9774734","conf/date/MundhenkHHZ22"
"doi:10.23919/DATE54114.2022.9774524","Algorithm-Hardware Co-Design for Efficient Brain-Inspired Hyperdimensional Learning on Edge","Yang Ni","2022","DATE","10.23919/DATE54114.2022.9774524","https://doi.org/10.23919/DATE54114.2022.9774524","conf/date/NiKRI22"
"doi:10.23919/DATE54114.2022.9774641","PoisonHD: Poison Attack on Brain-Inspired Hyperdimensional Computing","Ruixuan Wang","2022","DATE","10.23919/DATE54114.2022.9774641","https://doi.org/10.23919/DATE54114.2022.9774641","conf/date/WangJ22"
"doi:10.23919/DATE54114.2022.9774656","AIME: Watermarking AI Models by Leveraging Errors","Dhwani Mehta","2022","DATE","10.23919/DATE54114.2022.9774656","https://doi.org/10.23919/DATE54114.2022.9774656","conf/date/MehtaMFT22"
"doi:10.23919/DATE54114.2022.9774536","ThingNet: A Lightweight Real-time Mirai IoT Variants Hunter through CPU Power Fingerprinting","Zhuoran Li","2022","DATE","10.23919/DATE54114.2022.9774536","https://doi.org/10.23919/DATE54114.2022.9774536","conf/date/LiZ22"
"doi:10.23919/DATE54114.2022.9774779","M2M-Routing: Environmental Adaptive Multi-agent Reinforcement Learning based Multi-hop Routing Policy for Self-Powered IoT Systems","Wen Zhang","2022","DATE","10.23919/DATE54114.2022.9774779","https://doi.org/10.23919/DATE54114.2022.9774779","conf/date/ZhangZXLWP22"
"doi:10.23919/DATE54114.2022.9774619","Muzzle the Shuttle: Efficient Compilation for Multi-Trap Trapped-Ion Quantum Computers","Abdullah Ash-Saki","2022","DATE","10.23919/DATE54114.2022.9774619","https://doi.org/10.23919/DATE54114.2022.9774619","conf/date/Ash-SakiTG22"
"doi:10.23919/DATE54114.2022.9774680","Circuits for Measurement Based Quantum State Preparation","Niels Gleinig","2022","DATE","10.23919/DATE54114.2022.9774680","https://doi.org/10.23919/DATE54114.2022.9774680","conf/date/GleinigH22"
"doi:10.23919/DATE54114.2022.9774707","OPTIC: A Practical Quantum Binary Classifier for Near-Term Quantum Computers","Tirthak Patel","2022","DATE","10.23919/DATE54114.2022.9774707","https://doi.org/10.23919/DATE54114.2022.9774707","conf/date/PatelST22"
"doi:10.23919/DATE54114.2022.9774564","Scalable Variational Quantum Circuits for Autoencoder-based Drug Discovery","Junde Li","2022","DATE","10.23919/DATE54114.2022.9774564","https://doi.org/10.23919/DATE54114.2022.9774564","conf/date/LiG22"
"doi:10.23919/DATE54114.2022.9774669","Towards Low-Cost High-Accuracy Stochastic Computing Architecture for Univariate Functions: Design and Design Space Exploration","Kuncai Zhong","2022","DATE","10.23919/DATE54114.2022.9774669","https://doi.org/10.23919/DATE54114.2022.9774669","conf/date/ZhongLQ22"
"doi:10.23919/DATE54114.2022.9774582","Do Temperature and Humidity Exposures Hurt or Benefit Your SSDs?","Adnan Maruf","2022","DATE","10.23919/DATE54114.2022.9774582","https://doi.org/10.23919/DATE54114.2022.9774582","conf/date/MarufBLTQB22"
"doi:10.23919/DATE54114.2022.9774540","SafeDM: a Hardware Diversity Monitor for Redundant Execution on Non-Lockstepped Cores","Francisco Bas","2022","DATE","10.23919/DATE54114.2022.9774540","https://doi.org/10.23919/DATE54114.2022.9774540","conf/date/BasBACMA22"
"doi:10.23919/DATE54114.2022.9774563","Is Approximation Universally Defensive Against Adversarial Attacks in Deep Neural Networks?","Ayesha Siddique","2022","DATE","10.23919/DATE54114.2022.9774563","https://doi.org/10.23919/DATE54114.2022.9774563","conf/date/SiddiqueH22"
"doi:10.23919/DATE54114.2022.9774711","Reliability Analysis of a Spiking Neural Network Hardware Accelerator","Theofilos Spyrou","2022","DATE","10.23919/DATE54114.2022.9774711","https://doi.org/10.23919/DATE54114.2022.9774711","conf/date/SpyrouEACLS22"
"doi:10.23919/DATE54114.2022.9774600","Reliability of Google's Tensor Processing Units for Embedded Applications","Rubens Luiz Rech Junior","2022","DATE","10.23919/DATE54114.2022.9774600","https://doi.org/10.23919/DATE54114.2022.9774600","conf/date/RechR22"
"doi:10.23919/DATE54114.2022.9774775","Stealth ECC: A Data-Width Aware Adaptive ECC Scheme for DRAM Error Resilience","Young Seo Lee","2022","DATE","10.23919/DATE54114.2022.9774775","https://doi.org/10.23919/DATE54114.2022.9774775","conf/date/LeeKGC22"
"doi:10.23919/DATE54114.2022.9774633","Accelerate Hardware Logging for Efficient Crash Consistency in Persistent Memory","Zhiyuan Lu","2022","DATE","10.23919/DATE54114.2022.9774633","https://doi.org/10.23919/DATE54114.2022.9774633","conf/date/LuYDZ22"
"doi:10.23919/DATE54114.2022.9774726","MemPool-3D: Boosting Performance and Efficiency of Shared-L1 Memory Many-Core Clusters with 3D Integration","Matheus A. Cavalcante","2022","DATE","10.23919/DATE54114.2022.9774726","https://doi.org/10.23919/DATE54114.2022.9774726","conf/date/CavalcanteARBGM22"
"doi:10.23919/DATE54114.2022.9774715","RePAIR: A ReRAM-based Processing-in-Memory Accelerator for Indel Realignment","Ting Wu","2022","DATE","10.23919/DATE54114.2022.9774715","https://doi.org/10.23919/DATE54114.2022.9774715","conf/date/WuNCC22"
"doi:10.23919/DATE54114.2022.9774769","SiC Processors for Extreme High- Temperature Venus Surface Exploration","Heewoo Kim","2022","DATE","10.23919/DATE54114.2022.9774769","https://doi.org/10.23919/DATE54114.2022.9774769","conf/date/KimBD22"
"doi:10.23919/DATE54114.2022.9774580","Unsupervised Test-Time Adaptation of Deep Neural Networks at the Edge: A Case Study","Kshitij Bhardwaj","2022","DATE","10.23919/DATE54114.2022.9774580","https://doi.org/10.23919/DATE54114.2022.9774580","conf/date/BhardwajDKG22"
"doi:10.23919/DATE54114.2022.9774624","Super-Efficient Super Resolution for Fast Adversarial Defense at the Edge","Kartikeya Bhardwaj","2022","DATE","10.23919/DATE54114.2022.9774624","https://doi.org/10.23919/DATE54114.2022.9774624","conf/date/BhardwajGWWL22"
"doi:10.23919/DATE54114.2022.9774523","Fault-Tolerant Deep Neural Networks for Processing-In-Memory based Autonomous Edge Systems","Siyue Wang","2022","DATE","10.23919/DATE54114.2022.9774523","https://doi.org/10.23919/DATE54114.2022.9774523","conf/date/WangYMLLK22"
"doi:10.23919/DATE54114.2022.9774562","FRL-FI: Transient Fault Analysis for Federated Reinforcement Learning-Based Navigation Systems","Zishen Wan","2022","DATE","10.23919/DATE54114.2022.9774562","https://doi.org/10.23919/DATE54114.2022.9774562","conf/date/WanAMJHRR22"
"doi:10.23919/DATE54114.2022.9774502","Improving Cell-Aware Test for Intra-Cell Short Defects","Dong-Zhen Lee","2022","DATE","10.23919/DATE54114.2022.9774502","https://doi.org/10.23919/DATE54114.2022.9774502","conf/date/LeeCWC22"
"doi:10.23919/DATE54114.2022.9774575","APUF Faults: Impact, Testing, and Diagnosis","Yeqi Wei","2022","DATE","10.23919/DATE54114.2022.9774575","https://doi.org/10.23919/DATE54114.2022.9774575","conf/date/WeiFDRD22"
"doi:10.23919/DATE54114.2022.9774511","Graph Neural Network-based Delay-Fault Localization for Monolithic 3D ICs","Shao-Chun Hung","2022","DATE","10.23919/DATE54114.2022.9774511","https://doi.org/10.23919/DATE54114.2022.9774511","conf/date/HungBCC22"
"doi:10.23919/DATE54114.2022.9774597","A Compaction Method for STLs for GPU in-field test","Juan-David Guerrero-Balaguera","2022","DATE","10.23919/DATE54114.2022.9774597","https://doi.org/10.23919/DATE54114.2022.9774597","conf/date/Guerrero-Balaguera22"
"doi:10.23919/DATE54114.2022.9774527","Automatic Generation of Architecture-Level Models from RTL Designs for Processors and Accelerators","Yu Zeng","2022","DATE","10.23919/DATE54114.2022.9774527","https://doi.org/10.23919/DATE54114.2022.9774527","conf/date/ZengGM22"
"doi:10.23919/DATE54114.2022.9774555","Twine: A Chisel Extension for Component-Level Heterogeneous Design","Shibo Chen","2022","DATE","10.23919/DATE54114.2022.9774555","https://doi.org/10.23919/DATE54114.2022.9774555","conf/date/ChenFJA22"
"doi:10.23919/DATE54114.2022.9774754","Towards Implementing RTL Microprocessor Agile Design Using Feature Oriented Programming","Hongji Zou","2022","DATE","10.23919/DATE54114.2022.9774754","https://doi.org/10.23919/DATE54114.2022.9774754","conf/date/ZouSLQ22"
"doi:10.23919/DATE54114.2022.9774751","CSLE: A Cost-sensitive Learning Engine for Disk Failure Prediction in Large Data Centers","Xinyan Zhang","2022","DATE","10.23919/DATE54114.2022.9774751","https://doi.org/10.23919/DATE54114.2022.9774751","conf/date/ZhangSTF22"
"doi:10.23919/DATE54114.2022.9774565","Robust Binary Neural Network against Noisy Analog Computation","Zong-Han Lee","2022","DATE","10.23919/DATE54114.2022.9774565","https://doi.org/10.23919/DATE54114.2022.9774565","conf/date/LeeTC22"
"doi:10.23919/DATE54114.2022.9774638","MU-RMW: Minimizing Unnecessary RMW Operations in the Embedded Flash with SMR Disk","Chenlin Ma","2022","DATE","10.23919/DATE54114.2022.9774638","https://doi.org/10.23919/DATE54114.2022.9774638","conf/date/MaZWWM22"
"doi:10.23919/DATE54114.2022.9774695","Optimizing CoW-based File Systems on Open-Channel SSDs with Persistent Memory","Runyu Zhang","2022","DATE","10.23919/DATE54114.2022.9774695","https://doi.org/10.23919/DATE54114.2022.9774695","conf/date/ZhangLYCQT22"
"doi:10.23919/DATE54114.2022.9774618","MCMQ: Simulation Framework for Scalable Multi-Core Flash Firmware of Multi-Queue SSDs","Jin Xue","2022","DATE","10.23919/DATE54114.2022.9774618","https://doi.org/10.23919/DATE54114.2022.9774618","conf/date/XueWS22"
