"paper_id","arxiv_id","s2_paper_id","title","authors","year","venue","abstract","source","categories","citation_count","url","doi","published_date","crawled_date","keep","notes"
"doi:10.23919/DATE64628.2025.10992589","","ef88cbcc5b347ec6a21212590c6ff7e88106fcd6","Poros: One-Level Architecture-Mapping Co-Exploration for Tensor Algorithms","Fuyu Wang","2025","DATE","Tensor algorithms increasingly rely on specialized accelerators to meet growing performance and efficiency demands. Given the rapid evolution of these algorithms and the high cost of designing accelerators, automated solutions for jointly optimizing both architectures and mappings have gained attention. However, the joint design space is non-convex and non-smooth, hindering the finding of optimal or near-optimal designs. Moreover, prior work conducts two-level exploration, resulting in a combinatorial explosion. In this paper, we propose Poros, a one-level architecture-mapping co-exploration framework. Poros directly explores a batch of architecture-mapping configurations and evaluates their performance. It then exploits reinforcement learning to perform gradient-based search in the non-smooth joint design space. By sampling from the policy, Poros keeps exploring new actions to address non-convexity. Experimental results demonstrate that Poros achieves up to 5.32 × and 2.15 × better EDP compared with hand-designed accelerators and state-of-the-art automatic approaches respectively. Through one-level exploration scheme, Poros also converges at least 20% faster than other approaches.","dblp","Computer Science","0","https://doi.org/10.23919/DATE64628.2025.10992589","10.23919/DATE64628.2025.10992589","2025-03-31","2026-04-08","",""
"doi:10.23919/DATE64628.2025.10992691","","6f989a10a8101b3c22cff419e6990f636049ba0c","DEAR-PIM: Processing-in-Memory Architecture with Disaggregated Execution of All-bank Requests","Jungi Hyun","2025","DATE","Emerging transformer-based large language models (LLMs) involve many low-arithmetic intensity operations, which result in sub-optimal performance on general-purpose CPUs and GPUs. Processing-in-Memory (PIM) has shown promise in enhancing performance by reducing data movement bottlenecks. Commodity near-bank PIMs enable in-memory computation through bank-level compute units and typically rely on all-bank commands, which simultaneously operate the compute units of all banks to maximize internal bandwidth and parallelism. However, activating all banks simultaneously before issuing all-bank commands generally requires high peak power, which may exceed system power limit, when stacking multiple PIM devices for LLM inference. Additionally, under a DRAM power constraint, all-bank commands are only issued after all banks are fully activated through a sequence of single-bank activations, incurring bubble cycles and degrading overall performance. To address these shortcomings, this study proposes DEAR-PIM, a novel PIM architecture with Disaggregated Execution of All-bank Requests. DEAR-PIM incorporates disaggregated command queue, allowing it to buffer all-bank commands and provide them to each bank sequentially without waiting to complete all-bank activations. However, since all banks must finish their disaggregated execution before simultaneous post-processing, synchronization between early-activated and last-activated banks is necessary. To tackle the issue, DEAR-PIM introduces a column-aware synchronization command scheme that inserts no-op-like commands into unused columns without modifying the memory controller. Experiments demonstrate that DEAR-PIM achieves a speedup of 2.03-3.33′ over an A100 GPU and improves performance by 1.11-1.52′ compared to the sequential activation scheme. DEAR-PIM also reduces the peak power consumption by 21.3-41.7% compared to the simultaneous activation scheme.","dblp","Computer Science","3","https://doi.org/10.23919/DATE64628.2025.10992691","10.23919/DATE64628.2025.10992691","2025-03-31","2026-04-08","",""
"doi:10.23919/DATE64628.2025.10992692","2411.16086","e0570d07ed7c72c73ba7489b8235aa2ac0bdc4c2","HiDP: Hierarchical DNN Partitioning for Distributed Inference on Heterogeneous Edge Platforms","Zain Taufique","2025","DATE","Edge inference techniques partition and distribute Deep Neural Network (DNN) inference tasks among multiple edge nodes for low latency inference, without considering the core-level heterogeneity of edge nodes. Further, default DNN inference frameworks also do not fully utilize the resources of heterogeneous edge nodes, resulting in higher inference latency. In this work, we propose a hierarchical DNN partitioning strategy (HiDP) for distributed inference on heterogeneous edge nodes. Our strategy hierarchically partitions DNN workloads at both global and local levels by considering the core-level heterogeneity of edge nodes. We evaluated our proposed HiDP strategy against relevant distributed inference techniques over widely used DNN models on commercial edge devices. On average our strategy achieved 38% lower latency, 46% lower energy, and 56% higher throughput in comparison with other relevant approaches,","dblp","Computer Science","11","https://doi.org/10.23919/DATE64628.2025.10992692","10.23919/DATE64628.2025.10992692","2024-11-25","2026-04-08","",""
"doi:10.23919/DATE64628.2025.10992694","","82444cc79415137c90afd5d8c002d5d09e44fcb0","Genetic Algorithm-Driven IMC Mapping for CNNs Using Mixed Quantization and MLC FeFETs","Alptekin Vardar","2025","DATE","Ferroelectric Field-Effect Transistors (FeFETs) are emerging as a highly promising non-volatile memory (NVM) technology for in-memory computing architectures, thanks to their low power consumption and non-volatility. These characteristics make FeFETs particularly well-suited for convolutional neural networks (CNNs), especially in power-constrained environments where minimizing the memory footprint is critical for improving both area efficiency and energy consumption. Two effective strategies for reducing memory requirements are quantization and the use of multi-level cell (MLC) configurations in NVMs. This work proposes a solution that combines mixed quantization schemes with FeFET-based MLC and single-level cell (SLC) configurations to balance memory usage and accuracy. Given the large hyperparameter space introduced by these combinations, we employ a genetic algorithm to efficiently explore and identify Pareto-optimal solutions, allowing flexible adaptation to various application-specific requirements. Our approach achieves significant improvements in both memory efficiency and performance, reducing memory usage by 50% while sacrificing only 3% accuracy compared to the 8-bit ResNet baseline. After a single epoch of retraining, the accuracy matches the baseline while fully retaining the memory savings. Additionally, when compared to the 4-bit baseline, a 46% memory reduction is achieved with virtually no loss in accuracy.","dblp","Computer Science","0","https://doi.org/10.23919/DATE64628.2025.10992694","10.23919/DATE64628.2025.10992694","2025-03-31","2026-04-08","",""
"doi:10.23919/DATE64628.2025.10992695","","838040b14a2011c7932bf6bbd952003cec03f6c1","Coala: Coalescion-Based Acceleration of Polynomial Multiplication for GPU Execution","Homer Gamil","2025","DATE","In this study, we introduce Coala, a novel framework designed to enhance the performance of finite field transformations for GPU environments. We have developed a GPU-optimized version of the Discrete Galois Transformation (DGT), a variant of the Number Theoretic Transform (NTT). We introduce a novel data access pattern scheme specifically engineered to enable coalesced accesses, significantly enhancing the efficiency of data transfers between global and shared memory. This enhancement not only boosts execution efficiency but also optimizes the interaction with the GPU's memory architecture. Additionally, Coala presents a comprehensive framework that optimizes the allocation of computational tasks across the GPU's architecture and execution kernels, thereby maximizing the use of GPU resources. Lastly, we provide a flexible method to adjust security levels and polynomial sizes through the incorporation of an in-kernel RNS method, and a flexible parameter generation approach. Comparative analysis against current state-of-the-art techniques reveals significant improvements. We observe performance gains of 2.82′ − 17.18′ against other DGT works on GPUs for different parameters, achieved concurrently with equal or lesser memory utilization.","dblp","Computer Science","0","https://doi.org/10.23919/DATE64628.2025.10992695","10.23919/DATE64628.2025.10992695","2025-03-31","2026-04-08","",""
"doi:10.23919/DATE64628.2025.10992696","","d36f6337c963ee9655ad7b0ff5d053738adee51a","Simultaneous Denoising and Compression for DVS with Partitioned Cache-Like Spatiotemporal Filter","Qinghang Zhao","2025","DATE","Dynamic vision sensor (DVS) is a novel neuromorphic imaging device that asynchronously generates event data corresponding to changes in light intensity at each pixel. However, the differential imaging paradigm of DVS renders it highly sensitive to background noise. Additionally, the substantial volume of event data produced in a very short time presents significant challenges for data transmission and processing. In this work, we present a novel spatiotemporal filter design, named PCLF, to achieve simultaneous denoising and compression for the first time. The PCLF employs a hierarchical memory structure that utilizes symmetric multi-bank cache-like row and column memories to store event data from a partitioned pixel array, which exhibits low memory complexity of O(m + n) for an $\mathrm{m}\times \mathrm{n}$ DVS. Furthermore, we propose a probability-based criterion to effectively control the compression ratio. We have implemented our design on an FPGA, demonstrating capabilities for real-time operation $(\leq 60\ \text{ns})$ and low power consumption $(< 200\text{mW})$. Extensive experiments conducted on real-world DVS data across various tasks indicate that our design enables a reduction of event data by 30% to 68%, while maintaining or even enhancing the performance of the tasks.","dblp","Computer Science","2","https://doi.org/10.23919/DATE64628.2025.10992696","10.23919/DATE64628.2025.10992696","2025-03-31","2026-04-08","",""
"doi:10.23919/DATE64628.2025.10992697","","64db1e42e16185da4a2dc48c6e87bba6d2ec2d19","Rhychee-FL: Robust and Efficient Hyperdimensional Federated Learning with Homomorphic Encryption","Yujin Nam","2025","DATE","Federated learning (FL) is a widely-used collaborative learning approach where clients train models locally without sharing their data with servers. However, privacy concerns remain since clients still upload locally trained models, which could reveal sensitive information. Fully homomorphic encryption (FHE) addresses this issue by enabling clients to share encrypted models and the server to aggregate them without decryption. While FHE resolves the privacy concerns, the encrypted data introduces larger communication and computational complexity. Moreover, ciphertexts are vulnerable to channel noise, where a single bit error can disrupt model convergence. To overcome these limitations, we introduce Rhychee-FL, the first lightweight and noise-resilient FHE-enabled FL framework based on Hyperdimensional Computing (HDC), a low-overhead training method. Rhychee-FL leverages HDC's small model size and noise resilience to reduce communication overhead and enhance model robustness without sacrificing accuracy or privacy. Additionally, we thoroughly investigate the parameter space of Rhychee-FL and propose an optimized system in terms of computation and communication costs. Finally, we show that our global model can successfully converge without being impacted by channel noise. Rhychee-FL achieves comparable final accuracy to CNN, while reaching 90% accuracy in 6 x fewer rounds and with 2.2 x greater communication efficiency. Our framework shows at least 4.5 x faster client side latency compared to previous FHE-based FL works.","dblp","Computer Science","1","https://doi.org/10.23919/DATE64628.2025.10992697","10.23919/DATE64628.2025.10992697","2025-03-31","2026-04-08","",""
"doi:10.23919/DATE64628.2025.10992698","","a966a3d776112668167d619f2b6c05c082faadd3","Teleoperation as a Step Towards Fully Autonomous Systems","Alex Bendrick","2025","DATE","In the foreseeable future, highly automated mobile systems, such as vehicles, robots, UAVs, or trains, will be confronted with difficult situations that require external support. The availability of such external support corresponds to level 4 driving automation and is an essential feature in current robotaxis and automated public transportation. While the first generation of level 4 prototypes relied on safety driver support, commercial systems are gradually moving towards support by teleoperation. Designing teleoperation support for level 4 systems is an end-to-end problem involving two main research and practical challenges, the teleoperation function defining the remote human interface with its scene representation and available control functions, and the real-time communication channel involving wired and wireless segments, which must provide reliable end-to-end data transport. Both challenges are tightly linked, and combined solutions are needed to reach the required safe teleoperation. Solutions can make use of the rich sensing and control system of a level 4 vehicle, which however can only be exploited if the communication channel provides adequate real-time access.","dblp","Computer Science","0","https://doi.org/10.23919/DATE64628.2025.10992698","10.23919/DATE64628.2025.10992698","2025-03-31","2026-04-08","",""
"doi:10.23919/DATE64628.2025.10992699","","6254bcdeee2028f0fd084de452eef2bbe8b898f8","Modeling the SL-LET Paradigm in AUTOSAR Adaptive","Davide Bellassai","2025","DATE","The AUTOSAR consortium proposed the AUTOSAR Adaptive standard to tackle the challenges introduced by the design of modern automotive systems. It consists of a service-oriented architecture (SoA) implemented in C++ and built on top of POSIX operating systems. However, unlike the previous AUTOSAR Classic specifications, this novel standard does not address non-functional requirements, including determinism, which is of key importance to guarantee the system's functional safety. This paper proposes a modeling extension to the AUTOSAR Adaptive standard aiming at guaranteeing a deterministic execution by leveraging the System-Level Logical Execution Time (SL-LET) paradigm, already used in the context of AUTOSAR Classic. A prototype implementation is also proposed, which is used to experimentally corroborate the feasibility of the proposed model extension with an evaluation based on a realistic automotive application built on the official AUTOSAR Adaptive Platform Demonstrator (APD).","dblp","Computer Science","0","https://doi.org/10.23919/DATE64628.2025.10992699","10.23919/DATE64628.2025.10992699","2025-03-31","2026-04-08","",""
"doi:10.23919/DATE64628.2025.10992700","","31428fcbd925245a34a47e502ccc1108192e949d","Design of an FPGA-Based Neutral Atom Rearrangement Accelerator for Quantum Computing","Xiaorang Guo","2025","DATE","Neutral atoms have emerged as a promising technology for implementing quantum computers due to their scalability and long coherence times. However, the execution frequency of neutral atom quantum computers is constrained by image processing procedures, particularly the assembly of defect-free atom arrays, which is a crucial step in preparing qubits (atoms) for execution. To optimize this assembly process, we propose a novel quadrant-based rearrangement algorithm that employs a divide-and-conquer strategy and also enables the simultaneous movement of multiple atoms, even across different columns and rows. We implement the algorithm on Field Programmable Gate Arrays (FPGAs) to handle each quadrant independently (hardware-level optimization) while maximizing parallelization. To the best of our knowledge, this is the first hardware acceleration work for atom rearrangement, and it significantly reduces the processing time. This achievement also contributes to the ongoing efforts of tightly integrating quantum accelerators into High-Performance Computing (HPC) systems. Tested on a Zynq RFSoC FPGA at 250 MHz, our hardware implementation is able to complete the rearrangement process of a 30 × 30 compact target array, derived from a 50 × 50 initial loaded array, in approximately 1.0 μs. Compared to a comparable CPU implementation and to state-of-the-art FPGA work, we achieved about 54 x and 300 x speedups in the rearrangement analysis time, respectively. Additionally, the FPGA-based acceleration demonstrates good scalability, allowing for seamless adaptation to varying sizes of the atom array, which makes this algorithm a promising solution for large-scale quantum systems.","dblp","Computer Science","4","https://doi.org/10.23919/DATE64628.2025.10992700","10.23919/DATE64628.2025.10992700","2025-03-31","2026-04-08","",""
