"paper_id","arxiv_id","s2_paper_id","title","authors","year","venue","abstract","source","categories","citation_count","url","doi","published_date","crawled_date","keep","notes"
"doi:10.1109/ICCD58817.2023.00011","","09680a6b9592e34063665604ffc48abfa690a9c8","Leveraging Firmware Reverse Engineering for Stealthy Sensor Attacks via Binary Modification","Sutej Kulkarni","2023","ICCD","The number of Internet of Things (IoT) devices has increased dramatically to the point where they pervade our daily life. These connected devices are equipped with a variety of sensors for applications ranging from simple thermostats to critical medical devices. These devices often directly interact with people and usually lack proper security measures, thus they have become ideal targets for attackers. Herein, we propose Cunning Sensor Attack via Firmware Reverse-Engineering (unSAFE), which is a novel and stealthy sensor attack that attempts to corrupt sensor data by targeting the device’s Power Management IC (PMIC) configuration in firmware. The proposed unSAFE explores a class of vulnerabilities in which firmware is used to launch a physical attack against a device’s peripherals utilizing power management units as a vector. Our proposed technique consists of reverse-engineering the binary code running on bare-metal IoT devices and targeting the functions that control the PMIC configurations. We demonstrate our attack by modifying the firmware binary to alter the PMIC’s output voltage and evaluate it by measuring the changes in the output of the targeted sensors. We demonstrate that supplying a sensor with an incorrect voltage or current configuration can cause data corruption, which can go unnoticed and might have direct repercussions on real-world systems. Moreover, we discuss the stealthy nature of our attack and the fact that it can evade detection during functional testing as it does not change the overall functionality of IoT devices. Finally, we provide potential mitigation suggestions to address this vulnerability.","dblp","Computer Science","2","https://doi.org/10.1109/ICCD58817.2023.00011","10.1109/ICCD58817.2023.00011","2023-11-06","2026-04-08","",""
"doi:10.1109/ICCD58817.2023.00012","","fe1dc7c10a09260b2ab3fc495b023a8493cea0bf","A Compressed and Accurate Sparse Deep Learning-based Workload-Aware Timing Error Model","Styliani Tompazi","2023","ICCD","This paper showcases the novel application of Deep-Learning (DL) in the development of accurate microarchitecture and workload-aware timing error models and investigates methods such as sparsification for reducing their complexity, while maintaining high accuracy. Our study shows that DL can help increase the accuracy and true positive rate (TPR) of workload-aware models for a pipelined floating-point core compared to existing models. In addition, we demonstrate that removing up to 40% of the total neurons has minimal impact on the accuracy and overall predictive performance (up to 2.2%) of our DL-based timing error models, while significantly reducing the computational complexity. In fact, the complexity of the sparse model is approximately 2× smaller than the dense one.","dblp","Computer Science","0","https://doi.org/10.1109/ICCD58817.2023.00012","10.1109/ICCD58817.2023.00012","2023-11-06","2026-04-08","",""
"doi:10.1109/ICCD58817.2023.00013","","3b59f67d9353671ffd9fe0b7c9f9effc26bf6092","Transcend Adversarial Examples: Diversified Adversarial Attacks to Test Deep Learning Model","Wei Kong","2023","ICCD","Existing optimized adversarial attacks rely on the ability to search for perturbation within lp norm while keeping maximized loss for highly non-convex loss functions. Random initialization perturbation and the steepest gradient direction strategy are efficient techniques to prevent falling into local optima but compromise the capability of diversity exploration. Therefore, we introduce the Diversity-Driven Adversarial Attack (DAA), which incorporates Output Diversity Strategy (ODS) and diverse initialization gradient direction into the optimized adversarial attack algorithm, aiming to refine the inherent properties of the adversarial examples (AEs). More specifically, we design a diversity-promoting regularizer to penalize the insignificant distance between initialization gradient directions based on the version of ODS. Extensive experiments demonstrate that DAA can efficiently improve existing coverage criteria without sacrificing the performance of attack success rate, which implies that DAA can implicitly explore more internal model logic of DL model.","dblp","Computer Science","1","https://doi.org/10.1109/ICCD58817.2023.00013","10.1109/ICCD58817.2023.00013","2023-11-06","2026-04-08","",""
"doi:10.1109/ICCD58817.2023.00014","","e60ecad2bdee635d0549dbb3859bc31fecd2e0be","REMU: Enabling Cost-Effective Checkpointing and Deterministic Replay in FPGA-based Emulation","Yuxiao Chen","2023","ICCD","Left-shifted integration and evaluation of hardware and software design are increasingly crucial in pre-silicon validation of processor-centric computing systems. With the inherent cycle-accurate deployment of target processor design in programmable logic fabrics, FPGA-based emulation has attracted academic attention for early-stage performance evaluations. However, it is difficult to conduct system-level inspection and debugging within open-source academic FPGA-based emulation frameworks due to the limited HW-SW visibility at run-time.To fill such a gap, we present REMU, an FPGA-based emulation framework enabling hardware checkpointing and deterministic replay to acquire bit-accurate visibility of target processors and other system components. Specially, we first employ a cost-effective scan-chain insertion method and related implementation strategies within an optimized open-source synthesis tool for status capturing of the emulated circuit primitives. Then, we introduce mechanisms in the design of emulated memory and I/O peripheral components to precisely describe behaviors and ensure deterministic replay of system-level interactions. Experimental results show that REMU drastically speeds up the scan-chain insertion flow by 1.6x-32.7x, and the proposed mechanisms for deterministic replay in the emulated external memory introduce negligible overhead in FPGA resource utilization.","dblp","Computer Science","0","https://doi.org/10.1109/ICCD58817.2023.00014","10.1109/ICCD58817.2023.00014","2023-11-06","2026-04-08","",""
"doi:10.1109/ICCD58817.2023.00015","","27a63dc242e60904a059ae3a87231d5d23ad3cd8","Model Checking TileLink Cache Coherence Protocols By Murphi","Zimin Li","2023","ICCD","TileLink is a standard interface used for on-chip communication within the RISC-V open-source processor ecosystem. It offers a scalable, low-latency, and coherent method of exchanging data between various components of a System-on-Chip (SoC) design, such as processors, accelerators, and memory controllers. Certain components within the SoC may include caches, and TileLink Cached(TL-C) coherence protocols are implemented to ensure cache coherence among these components. The TL-C protocols are hierarchical and can be configured to operate in either inclusive or non-inclusive modes. Due to the complexity and difficulty of these protocols, our investigation focuses on utilizing model checking techniques. In this paper, we present a novel approach to construct a simple and flexible cache hierarchy in the model checking tool Murphi. We verified the generic formal models that adhere to the recent TL-C specifications proposed by SiFive with inclusive or non-inclusive policies for the first time. In particular, we have examined the shapes of cache coherence trees and their generation within the aforementioned inclusion policies.","dblp","Computer Science","2","https://doi.org/10.1109/ICCD58817.2023.00015","10.1109/ICCD58817.2023.00015","2023-11-06","2026-04-08","",""
"doi:10.1109/ICCD58817.2023.00016","","b611bfb3535da5031018e52aeec2f4358c161601","MNHOKA - PPA Efficient M-Term Non-Homogeneous Hybrid Overlap-free Karatsuba Multiplier for GF (2n) Polynomial Multiplier","Gogireddy Ravi Kiran Reddy","2023","ICCD","In the constantly evolving field of multiplication architectures, the Karatsuba algorithm and its extensions have captivated the minds of researchers with their performance metrics. One such optimized design is the Overlap-free Karatsuba (OKA) algorithm which has emerged as an innovative architecture, specifically aimed at enhancing power, performance, and area (PPA) parameters. In this paper, we introduce a novel technique referred to as M-term Non-Homogeneous Hybrid Overlap-free Karatsuba polynomial multiplier (MNHOKA), which surpasses existing state-of-the-art (SOTA) designs, including Karatsuba multiplier (KA), M-Term Karatsuba-like multiplier (MKA), Composite M-term Karatsuba-like multiplier (CMKA), and Overlap-free Karatsuba multiplier (OKA), across various operand sizes. In this paper, a detailed analysis of the proposed MNHOKA and its corresponding M-Term Non-homogeneous Hybrid Karatsuba Algorithm (MNHKA) is presented, highlighting its performance improvements on both Cadence 45 nm process and the ZYNQ ZCU-104 FPGA board for popular bit widths. In ASIC implementations, MNHOKA achieves significant ADP improvements of 28.33%, 28.99%, 58.23%, and 11.95% for operand sizes of 128, 232, 282, and 750 bits, respectively, compared to the best-case SOTA design. Furthermore, our method yields lower power consumption. When comparing FPGA results of the proposed MNHKA design with the best-case SOTA works, ADP improvement of 22.72%, 16.10%, 2.52%, and 11.36% improvement was achieved for the respective bit-widths of 128, 232, 282, and 750 bits respectively. The advantages of the proposed MNHOKA, along with its equivalent MNHKA design variants, are evident in their superior hardware characteristics over existing SOTA designs. This research represents a significant step towards realizing efficient Cryptosystems in the immediate future. To foster further research and innovation, we have made the hardware design files freely available to the researchers and designer community.","dblp","Computer Science","9","https://doi.org/10.1109/ICCD58817.2023.00016","10.1109/ICCD58817.2023.00016","2023-11-06","2026-04-08","",""
"doi:10.1109/ICCD58817.2023.00017","","0bb4ad7c5a95269aae1028e65ef7ba1ff0732481","ApproxCNN: Evaluation Of CNN With Approximated Layers Using In-Exact Multipliers","Bindu G. Gowda","2023","ICCD","Approximate computing in the hardware design space has gained attention owing to the significant benefits achieved in power savings, performance improvement, and compact spacing. Most of the arithmetic operations including addition, multiplication, division, and even a few of the activation functions are realized using approximate computing techniques in the past. These are primarily applicable for error-resilient image processing applications where the visual perception of humans has limited abilities to distinguish between the original and approximated image. This has been extended to other signal-processing domains under similar constraints on human sensing modalities. Although most of the work intends to apply approximate computing on Artificial Intelligence (AI) workloads, but realizing approximate computing on the same has not been feasible. Hence, this has deprived to feel the impact of hardware benefits in conjunction with network accuracy compromises. This research work aims to establish the adoption of a specific set of approximate multipliers in the Convolutional Neural Network (CNN) and present hardware characteristics along with the validation accuracy of the network. Eight different approximate multipliers that are categorized along the positive and negative error distributions are applied to 6-layer, 3-layer, and 1-layer CNNs that are trained on benchmark datasets of CIFAR-10, MNIST, and F-MNIST respectively. The extensive design space exploration has allowed extracting the optimal sequence of approximate multipliers along different layers of CNNs reporting hardware gain and least accuracy drop. For the 6-layered CNN, the optimal hardware design with approximation applied for 1st, and 3rd layer offered hardware gains of 16.5%, 10.2%, 2.4%, and 18.2% in power, footprint, delay, and PDP respectively, with comparable validation accuracy as that of exact CNN. Similarly, the best 3 layered approximated CNN model offered an improvement of 38.09%, 31.57%, 5.97%, and 43.84% in power, area, delay, and PDP parameters respectively over exact CNN model, without much drop in the validation accuracy. The 3 layered CNN demonstrated alternate arrangement of positive and negative error distributed type of multipliers along the layers to minimize the errors and maintain model accuracy close to the original exact multiplier adopted model. The correlation between five different error metrics for the sequence of approximate multipliers applied along the layers of CNNs and the overall accuracy loss in network inference were computed. The proposed work sets an example to leverage any approximate multipliers along the layers of CNN in the future and estimate the most optimal hardware design alongside retain the original network accuracy. The work is a step towards designing custom power-performance-area efficient neural network accelerators.","dblp","Computer Science","11","https://doi.org/10.1109/ICCD58817.2023.00017","10.1109/ICCD58817.2023.00017","2023-11-06","2026-04-08","",""
"doi:10.1109/ICCD58817.2023.00018","","b38035ea2536cb699ed9f9d883095640f66c117c","ACET: An Adaptive Clock Scheme Exploiting Comprehensive Timing Slack for Reconfigurable Processors","Shuya Ji","2023","ICCD","To ensure the correctness and reliability, digital circuits are designed with conservative timing margins to accommodate extreme variations in process, voltage, and temperature (PVT) and workload. However, worst-case scenarios rarely occur, leaving the reserved time margins unutilized, which leads to a waste of performance. This issue is particularly significant in reconfigurable processors, as they exhibit substantial workload timing slack in both spatial and temporal domains. Previous researches have mainly focused on either developing PVT slack or exploiting workload slack, but few have simultaneously considered both aspects. Additionally, directly applying existing timing enhancement techniques to reconfigurable processors is challenging due to their complex configurability and diminishing timing slack in array architectures.To address the above challenges, this paper introduces ACET, an Adaptive Clock scheme which Exploits Timing slack comprehensively through hardware-software co-optimization. On the hardware side, ACET incorporates an adaptive clock module that adjusts the clock period based on both workload and PVT conditions. The two conditions are obtained by employing a PVT delay monitor and encoding the workload-dependent delay into the configuration, respectively. Then timing information is transmitted to phase selection module for cycle-level adjustments, to leverage the temporal timing slack. On the software side, to further exploit the spatial timing slack, a scheduling algorithm is proposed, which heuristically rearranges the firing time of operations. Experiments demonstrate that ACET leads to an average performance increase of 70.1% or an equivalent energy saving of 35.6%, with the hardware overhead being only 0.56%.","dblp","Computer Science","3","https://doi.org/10.1109/ICCD58817.2023.00018","10.1109/ICCD58817.2023.00018","2023-11-06","2026-04-08","",""
"doi:10.1109/ICCD58817.2023.00019","","5e10407ff138a371feb387419b664905c948b60b","SFDoP: A Scalable Fused BFloat16 Dot-Product Architecture for DNN","Jing Zhang","2023","ICCD","The BFloat16(BF16) format has emerged as a driving force in Deep Neural Networks(DNNs), owing to its superior energy efficiency and lower memory footprint than traditional formats. Since the BF16 format is mainly used in computation-intensive layers such as the general matrix multi-plication(GEMM) layer, this paper presents SFDoP, a scalable BF16 fused dot-product(DoP) architecture for high-performance computation in DNNs. The SFDoP features a novel fused 4-term DoP unit as a basic unit, which performs 4-term DoP operation in three cycles. More-term DoP units are constructed by extending this basic unit. The extended units incorporate early exponent comparison to mask latency and omit intermediate normalization and rounding to further improve performance. Compared with discrete designs, SFDoP-4 reduces latency by 15.6% for 4-term DoP operation, with greater reductions achieved in the extended units. Compared with existing BF16 designs, SFDoP exhibits improved throughput and energy efficiency, with gains of at least 82.2% and 28.1%, respectively. For GEMM operation of large size, SFDoP achieves better performance in the extended units than the basic unit.","dblp","Computer Science","2","https://doi.org/10.1109/ICCD58817.2023.00019","10.1109/ICCD58817.2023.00019","2023-11-06","2026-04-08","",""
"doi:10.1109/ICCD58817.2023.00020","","f6d435869a59ab7c7688b357f2c6439a416fe492","ImprLM: An Improved Logarithmic Multiplier Design Approach via Iterative Linear-Compensation and Modified Dynamic Segment","Shangshang Yao","2023","ICCD","In this paper, we present ImprLM, an improved logarithmic multiplier design approach via iterative linear-compensation and dynamic segment. Firstly, we have optimized the computational flow of the Mitchell-based logarithmic algorithm to devise a more concise and compact logarithmic multiplier. Subsequently, we introduce an innovative iterative linear error compensation technique, which significantly improves the precision of the logarithmic multiplier compared with the cutting-edge Look-Up Table (LUT) based error compensation strategies. For the purpose of achieving additional logic savings, we introduce modified dynamic segment methods for intermediate variables during multiplication. The synthesis results demonstrate that ImprLM can achieve up to a 22.5% reduction in the power-delay product, while simultaneously enhancing accuracy by 26.8% compared to the state-of-the-art Mitchell-based logarithmic multipliers. Furthermore, we incorporated ImprLM into image processing and the results reveal that ImprLM has a negligible effect on the output quality, while maintaining a low resource consumption.","dblp","Computer Science","2","https://doi.org/10.1109/ICCD58817.2023.00020","10.1109/ICCD58817.2023.00020","2023-11-06","2026-04-08","",""
