"paper_id","arxiv_id","s2_paper_id","title","authors","year","venue","abstract","source","categories","citation_count","url","doi","published_date","crawled_date","keep","notes"
"doi:10.1109/TC.2023.3341528","","632f0915dcc2f7d4e57dce08167d802a7df0f6a1","Editorial: EiC Farewell and Introduction of new EiC","Avinash Karanth","2024","IEEE-TC","[abstract unavailable]","dblp","Computer Science","0","https://doi.org/10.1109/TC.2023.3341528","10.1109/TC.2023.3341528","2024-01-01","2026-04-08","",""
"doi:10.1109/TC.2023.3315066","","309da6fa5cc6876404506595feb54b28e2a77e5b","FedGKD: Toward Heterogeneous Federated Learning via Global Knowledge Distillation","Dezhong Yao","2024","IEEE-TC","Federated learning, as one enabling technology of edge intelligence, has gained substantial attention due to its efficacy in training deep learning models without data privacy and network bandwidth concerns. However, due to the heterogeneity of the edge computing system and data, many methods suffer from the “client-drift” issue that could considerably impede the convergence of global model training: local models on clients can drift apart, and the aggregated model can be different from the global optimum. To tackle this issue, one intuitive idea is to guide the local model training by global teachers, i.e., past global models, where each client learns the global knowledge from past global models via adaptive knowledge distillation techniques. Inspired by these insights, we propose a novel approach for heterogeneous federated learning, FedGKD, which fuses the knowledge from historical global models and guides local training to alleviate the “client-drift” issue. In this paper, we evaluate FedGKD through extensive experiments across various CV and NLP datasets (i.e., CIFAR-10/100, Tiny-ImageNet, AG News, SST5) under different heterogeneous settings. The proposed method is guaranteed to converge under common assumptions and outperforms the state-of-the-art baselines in the non-IID federated setting.","dblp","Computer Science","67","https://doi.org/10.1109/TC.2023.3315066","10.1109/TC.2023.3315066","2024-01-01","2026-04-08","",""
"doi:10.1109/TC.2023.3315836","","331d2c640730b124ed8deeeeeae7dd2196da3263","Revisit and Benchmarking of Automated Quantization Toward Fair Comparison","Zheng Wei","2024","IEEE-TC","Automated quantization has emerged as an entirely new design paradigm to automate the optimal configuration of bitwidth for deep neural networks (DNNs), making the DNN more memory-efficient and faster to execute on hardware with limited resources. Reinforcement learning (RL) and differentiable neural architecture search (DNAS) are two main solution paths that have shown their superiority. Yet, there are countless methods with various implementations within each path. It has been hard to comprehend their differences and make a relatively fair comparison due to the lack of a benchmark framework and a clear analysis of which aspects are common, respectively distinct, between different implementations. To this end, we introduce BenQ to pave the way towards fair comparisons in two separate race tracks, i.e., intra-comparison of the RL-based and the DNAS-based methods, respectively. We provide a systematic approach, which helps to reveal relatively vital aspects of different implementations. Finally, we conduct comprehensive experi-ments on VGG, AlexNet, ResNet, GoogleNet, MobileNet-V2, and Vision Transformer (ViT), and the new observations shed light on potential future directions for automated quantization to move forward.","dblp","Computer Science","2","https://doi.org/10.1109/TC.2023.3315836","10.1109/TC.2023.3315836","2024-01-01","2026-04-08","",""
"doi:10.1109/TC.2023.3315847","","10cb1af640c855c17dd9e66d34be91a92b0d3c72","ASHL: An Adaptive Multi-Stage Distributed Deep Learning Training Scheme for Heterogeneous Environments","Zhaoyan Shen","2024","IEEE-TC","With the increment of data sets and models sizes, distributed deep learning has been proposed to accelerate training and improve the accuracy of DNN models. The parameter server framework is a popular collaborative architecture for data-parallel training, which works well for homogeneous environments by properly aggregating the computation/communication capabilities of different workers. However, in heterogeneous environments, the resources of different workers vary a lot. Some stragglers may seriously limit the whole speed, which impacts the overall training process. In this paper, we propose an adaptive multi-stage distributed deep learning training framework, named ASHL, for heterogeneous environments. First, a profiling scheme is proposed to capture the capabilities of each worker to reasonably plan the training and communication tasks on each worker, and lay the foundation for the formal training. Second, a hybrid-mode training scheme (i.e., coarse-grained and fined-grained training) is proposed to balance the model accuracy and training speed. The coarse-grained training scheme (named AHL) adopts an asynchronous communication strategy, which involves less frequent communications. Its main goal is to make the model quickly converge to a certain level. The fine-grained training stage (named SHL) uses a semi-asynchronous communication strategy and adopts a high communication frequency. Its main goal is to improve the model convergence effect. Finally, a compression-based communication scheme is proposed to further increase the communication efficiency of the training process. Our experimental results show that ASHL reduces the overall training time by more than 35% to converge to the same degree and has better generalization ability compared with state-of-the-art schemes like ADSP.","dblp","Computer Science","7","https://doi.org/10.1109/TC.2023.3315847","10.1109/TC.2023.3315847","2024-01-01","2026-04-08","",""
"doi:10.1109/TC.2023.3318400","","a90ec3d73796f3cf029ca0489072478980878da7","Toward an SGX-Friendly Java Runtime","Mingyu Wu","2024","IEEE-TC","Hardware enclaves assist in constructing a trusted execution environment (TEE) to store private code and data and thus become an appealing solution to enhance applications’ security. Nevertheless, state-of-the-art enclave implementations like Intel Software Guard Extensions (SGX) have severe performance issues and hinder the deployment of more complicated applications, especially those written in high-level languages like Java. To reduce the performance overhead, prior work has partitioned applications or rebuilt lightweight language runtimes, but they either require manual labor from developers or fail to provide full-fledged support for existing applications. This work instead provides <italic>SAJ</italic>, a runtime built upon a full-fledged Java virtual machine (JVM) and thus requires no modifications to applications. <italic>SAJ</italic> first analyzes the performance of vanilla JVMs running in enclaves and finds that the memory management overhead and boot phase are culprits for performance slowdown. For memory management, <italic>SAJ</italic> introduces SGX-aware heap layout and garbage collector, which reduces both GC and application execution time. As for the boot phase, <italic>SAJ</italic> introduces an address-conscious launching mechanism to improve the boot performance. The evaluation under representative Java applications shows that <italic>SAJ</italic> can reduce the overall GC pause time, application time, and boot time by 2.93<inline-formula><tex-math notation=""LaTeX"">$\boldsymbol{\times}$</tex-math><alternatives><mml:math display=""inline""><mml:mo mathvariant=""bold"">×</mml:mo></mml:math><inline-graphic xlink:href=""wu-ieq1-3318400.gif""/></alternatives></inline-formula>, 2.58<inline-formula><tex-math notation=""LaTeX"">$\boldsymbol{\times}$</tex-math><alternatives><mml:math display=""inline""><mml:mo mathvariant=""bold"">×</mml:mo></mml:math><inline-graphic xlink:href=""wu-ieq2-3318400.gif""/></alternatives></inline-formula>, and 2.73<inline-formula><tex-math notation=""LaTeX"">$\boldsymbol{\times}$</tex-math><alternatives><mml:math display=""inline""><mml:mo mathvariant=""bold"">×</mml:mo></mml:math><inline-graphic xlink:href=""wu-ieq3-3318400.gif""/></alternatives></inline-formula> on average, respectively.","dblp","Computer Science","3","https://doi.org/10.1109/TC.2023.3318400","10.1109/TC.2023.3318400","2024-01-01","2026-04-08","",""
"doi:10.1109/TC.2023.3318403","","154df98ae81cf094330d6083d101756eaa7d0fcd","A Secure and Robust Knowledge Transfer Framework via Stratified-Causality Distribution Adjustment in Intelligent Collaborative Services","Ju Jia","2024","IEEE-TC","The rapid development of device-edge-cloud collaborative computing techniques has actively contributed to the popularization and application of intelligent service models. The intensity of knowledge transfer plays a vital role in enhancing the performance of intelligent services. However, the existing knowledge transfer methods are mainly implemented through data fine-tuning and model distillation, which may cause the leakage of data privacy or model copyright in intelligent collaborative systems. To address this issue, we propose a secure and robust knowledge transfer framework through stratified-causality distribution adjustment (SCDA) for device-edge-cloud collaborative services. Specifically, a simple yet effective density-based estimation is first employed to obtain uncertainty scores that guide the space stratification, which is conducive to reconstructing low-density distribution regions from high-density distribution regions more adaptively and accurately. Subsequently, we devise a novel causality-aware generative model to generate synthetic features for the out-of-distribution domain by exploring the relationship between factors and variables. Ultimately, we introduce a cycle-consistent minimax optimization mechanism to ensure the effectiveness and dependability of knowledge transfer through the influence minimization and the diversity maximization. Furthermore, extensive experiments demonstrate that our scheme can protect the security of data privacy and model copyright in intelligent collaborative services through adaptive distribution adjustment.","dblp","Computer Science","0","https://doi.org/10.1109/TC.2023.3318403","10.1109/TC.2023.3318403","2024-01-01","2026-04-08","",""
"doi:10.1109/TC.2023.3318404","","45ed53821050a4b75a834c4ae6ac33adc4bba8c9","Applying Delta Compression to Packed Datasets for Efficient Data Reduction","Yucheng Zhang","2024","IEEE-TC","Backup systems often adopt deduplication techniques for data reduction. Real-world backup products often group files into larger units (called packed files) before deduplicating them. The grouping entails inserting metadata immediately before the contents of each file in the packed file. Some metadata change with every backup, producing substantial similar (non-duplicate) chunks. Delta compression can remove redundancy among those similar chunks but cannot be applied to HDD-based backup storage because I/Os required for fetching base chunks result in severe throughput loss. For packed datasets, some duplicate chunks, called persistent fragmented chunks (PFCs), are rewritten every backup. We observe that corresponding chunk pairs surrounding identical PFCs are non-identical due to different metadata but similar to each other. In this article, we propose PFC-delta to perform high-performance delta compression for the aforementioned similar chunks on top of deduplication. PFC-delta identifies and prefetches potential base chunks stored along with PFCs by piggybacking on the routine I/Os during deduplication, thus avoiding extra I/Os. We also propose a hash-less delta encoding approach to reduce extra computational overheads. Evaluation results with four real-world datasets show that PFC-delta improves both compression ratio and restore performance, while increasing the backup throughput on all but one datasets.","dblp","Computer Science","5","https://doi.org/10.1109/TC.2023.3318404","10.1109/TC.2023.3318404","2024-01-01","2026-04-08","",""
"doi:10.1109/TC.2023.3318405","","b890350d5a3530356d7650e844f3c400baf80998","General Bootstrapping Approach for RLWE-Based Homomorphic Encryption","Andrey Kim","2024","IEEE-TC","Homomorphic Encryption (HE) makes it possible to compute on encrypted data without decryption. In lattice-based HE, a ciphertext contains noise, which accumulates along with homomorphic computations. Bootstrapping refreshes the noise and it is possible to perform arbitrary-depth computations on HE with bootstrapping, which we call Fully Homomorphic Encryption (FHE). In this article, we propose a new general bootstrapping technique for RLWE-based schemes and its practical instantiation for FHE. It can be applied to all three RLWE-based leveled FHE schemes: Brakerski-Gentry-Vaikuntanathan (BGV), Brakerski/Fan-Vercauteren (BFV), and Cheon-Kim-Kim-Song (CKKS) with minor deviations in the algorithms. Our new construction of bootstrapping extracts a noiseless ciphertext for a part of the input, scales it, and finally removes it. In contrast with previous bootstrapping algorithms, the proposed method consumes only 1–2 levels and uses smaller parameters. For BGV and BFV, our new bootstrapping does not have any restrictions on a plaintext modulus unlike typical cases of the previous methods. The error introduced by our approach for CKKS is comparable to a rescaling error, allowing us to preserve a large amount of precision after bootstrapping.","dblp","Computer Science","59","https://doi.org/10.1109/TC.2023.3318405","10.1109/TC.2023.3318405","2024-01-01","2026-04-08","",""
"doi:10.1109/TC.2023.3320040","","38ef2c2f36f3ff0af079252e28bab6e9385219a8","Split-Radix Based Compact Hardware Architecture for CRYSTALS-Kyber","Wenbo Guo","2024","IEEE-TC","Facing the threat of large-scale quantum computers to traditional public-key cryptography, the National Institute of Standards and Technology has conducted Post-Quantum Cryptography algorithms evaluation for a long time, and CRYSTALS-Kyber has been selected to enter the standardization process. In the previous literature, hardware designs can significantly improve the performance of CRYSTALS-Kyber, and the most time-consuming operations are Number Theoretic Transform (NTT) and point-wise multiplication (PWM). However, the split-radix algorithm, which has a lower theoretical complexity in the FFT, has rarely been studied in the NTT. In this paper, we studied whether there are advantages of introducing split-radix algorithms into the NTT defined by CRYSTALS-Kyber and detailed derived the split-radix algorithms for the forward and inverse NTT without pre- or post-processing. By further optimizing the split-radix algorithm for the forward NTT, one of the three modular multipliers in the <inline-formula><tex-math notation=""LaTeX"">$\boldsymbol{L}$</tex-math><alternatives><mml:math><mml:mi mathvariant=""bold-italic"">L</mml:mi></mml:math><inline-graphic xlink:href=""guo-ieq1-3320040.gif""/></alternatives></inline-formula>-shaped butterfly unit is replaced by shifting-and-addition, which will reduce the hardware resource consumption. Besides, we proposed a recombined formula for PWM, which reduces the capacity of the intermediate data RAM for PWM by 25%. Together with the proposed hardware scheduling method, the above algorithms can improve performance and save hardware resources.","dblp","Computer Science","23","https://doi.org/10.1109/TC.2023.3320040","10.1109/TC.2023.3320040","2024-01-01","2026-04-08","",""
"doi:10.1109/TC.2023.3321938","","0c344d67ec822e733b06727dfbbfe8ab52190e1a","Computation Off-Loading in Resource-Constrained Edge Computing Systems Based on Deep Reinforcement Learning","Chuanwen Luo","2024","IEEE-TC","Edge computing is a computational paradigm that brings resources closer to the network edge, such as base stations or gateways, in order to provide quick and efficient computing services for mobile devices while relieving pressure on the core network. However, the current computing power of edge servers are insufficient to handle the high number of tasks generated by access devices. Additionally, some mobile devices may not fully utilize their computing resources. To maximize the use of resources, we propose a novel edge computing system architecture consisting of a resource-constrained edge server and three computing groups. Tasks from each group can be offloaded to either the edge server or the corresponding computing group for execution. We focus on optimizing the computation offloading of devices to minimize the maximum overall task processing latency in the system. This problem is proved to be NP-hard. To solve it, we propose a DQN-based resource utilization task scheduling (DQNRTS) algorithm that has two desirable characteristics: 1) it effectively utilizes the computing resources in the system and 2) it uses deep reinforcement learning to make intelligent scheduling decisions based on system state information. Experimental results demonstrate that the DQNRTS algorithm is capable of reducing the processing latency of the system by converging to optimal solutions.","dblp","Computer Science","13","https://doi.org/10.1109/TC.2023.3321938","10.1109/TC.2023.3321938","2024-01-01","2026-04-08","",""
