"paper_id","arxiv_id","s2_paper_id","title","authors","year","venue","abstract","source","categories","citation_count","url","doi","published_date","crawled_date","keep","notes"
"doi:10.1109/TC.2024.3457735","","ca750631a16ac09a45b56caf9a4176b75554f5f4","Acceleration of Fast Sample Entropy for FPGAs","Chao Chen","2025","IEEE-TC","Complexity measurement, essential in diverse fields like finance, biomedicine, climate science, and network traffic, demands real-time computation to mitigate risks and losses. Sample Entropy (SampEn) is an efficacious metric which quantifies the complexity by assessing the similarities among microscale patterns within the time-series data. Unfortunately, the conventional implementation of SampEn is computationally demanding, posing challenges for its application in real-time analysis, particularly for long time series. Field Programmable Gate Arrays (FPGAs) offer a promising solution due to their fast processing and energy efficiency, which can be customized to perform specific signal processing tasks directly in hardware. The presented work focuses on accelerating SampEn analysis on FPGAs for efficient time-series complexity analysis. A refined, fast, Lightweight SampEn architecture (LW SampEn) on FPGA, which is optimized to use sorted sequences to reduce computational complexity, is accelerated for FPGAs. Various sorting algorithms on FPGAs are assessed, and novel dynamic loop strategies and micro-architectures are proposed to tackle SampEn's undetermined search boundaries. Multi-source biomedical signals are used to profile the above design and select a proper architecture, underscoring the importance of customizing FPGA design for specific applications. Our optimized architecture achieves a 7x to 560x speedup over standard baseline architecture, enabling real-time processing of time-sensitive data.","dblp","Computer Science","2","https://doi.org/10.1109/TC.2024.3457735","10.1109/TC.2024.3457735","2025-01-01","2026-04-08","",""
"doi:10.1109/TC.2024.3457736","","36c3c9c82ee719770809b1a670815710a06af946","CUSPX: Efficient GPU Implementations of Post-Quantum Signature SPHINCS+","Ziheng Wang","2025","IEEE-TC","Quantum computers pose a serious threat to existing cryptographic systems. While Post-Quantum Cryptography (PQC) offers resilience against quantum attacks, its performance limitations often hinder widespread adoption. Among the three National Institute of Standards and Technology (NIST)-selected general-purpose PQC schemes, SPHINCS<inline-formula><tex-math notation=""LaTeX"">${}^{+}$</tex-math><alternatives><mml:math><mml:msup><mml:mrow/><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:math><inline-graphic xlink:href=""chen-ieq2-3457736.gif""/></alternatives></inline-formula> is particularly susceptible to these limitations. We introduce CUSPX (<underline>CU</underline>DA <underline>SP</underline>HIN<underline>CS</underline> <inline-formula><tex-math notation=""LaTeX"">${}^{+}$</tex-math><alternatives><mml:math><mml:msup><mml:mrow/><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:math><inline-graphic xlink:href=""chen-ieq3-3457736.gif""/></alternatives></inline-formula>), the first large-scale parallel implementation of SPHINCS<inline-formula><tex-math notation=""LaTeX"">${}^{+}$</tex-math><alternatives><mml:math><mml:msup><mml:mrow/><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:math><inline-graphic xlink:href=""chen-ieq4-3457736.gif""/></alternatives></inline-formula> capable of running across 10,000 cores. CUSPX leverages a novel three-level parallelism framework, applying it to <italic>algorithmic parallelism</italic>, <italic>data parallelism</italic>, and <italic>hybrid parallelism</italic>. Notably, CUSPX introduces parallel Merkle tree construction algorithms for arbitrary parallel scales and several load-balancing solutions, further enhancing performance. By treating tasks parallelism as the top level of parallelism, CUSPX provides a four-level parallel scheme that can run with any number of tasks. Evaluated on a single GeForce RTX 3090 using the SPHINCS<inline-formula><tex-math notation=""LaTeX"">${}^{+}$</tex-math><alternatives><mml:math><mml:msup><mml:mrow/><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:math><inline-graphic xlink:href=""chen-ieq5-3457736.gif""/></alternatives></inline-formula>-SHA-256-128s-simple parameter set, CUSPX achieves a single task's signature generation latency of 0.67 ms, demonstrating a 5,105<inline-formula><tex-math notation=""LaTeX"">$\times$</tex-math><alternatives><mml:math><mml:mo>×</mml:mo></mml:math><inline-graphic xlink:href=""chen-ieq6-3457736.gif""/></alternatives></inline-formula> speedup over a single-thread version and an 18.50<inline-formula><tex-math notation=""LaTeX"">$\times$</tex-math><alternatives><mml:math><mml:mo>×</mml:mo></mml:math><inline-graphic xlink:href=""chen-ieq7-3457736.gif""/></alternatives></inline-formula> speedup over the previous fastest implementation.","dblp","Computer Science","12","https://doi.org/10.1109/TC.2024.3457736","10.1109/TC.2024.3457736","2025-01-01","2026-04-08","",""
"doi:10.1109/TC.2024.3457739","","489463e2c3a64ca575b48a51eacc132b461179fe","FLALM: A Flexible Low Area-Latency Montgomery Modular Multiplication on FPGA","Yujun Xie","2025","IEEE-TC","Montgomery Modular Multiplication (MMM) is widely used in many public key cryptography systems. This paper presents a Flexible Low Area-Latency MMM (FLALM) implementation, which supports Generic Montgomery Modular Multiplication (GMM) and Square Montgomery Modular Multiplication (SMM) operations. A new SMM schedule for the Finely Integrated Product Scanning (FIPS) GMM algorithm is proposed to accelerate SMM with tiny additional design. Furthermore, a new FIPS dual-schedule is proposed to solve the data hazards of this algorithm. Finally, we explore the trade-off between area and latency, and present the FLALM to accelerate GMM and SMM. The FLALM is implemented on FPGA (Virtex-7 platform). The results show that the area*latency (AL) value of FLALM (wordsize <inline-formula><tex-math notation=""LaTeX"">$w$</tex-math><alternatives><mml:math><mml:mi>w</mml:mi></mml:math><inline-graphic xlink:href=""xie-ieq1-3457739.gif""/></alternatives></inline-formula>=128) is 38.1% and 44.7% better than the previous state-of-art scalable references when performing 1024-bit and 2048-bit GMM, respectively. Moreover, when computing SMM, the advantage of AL value is raised to 73.7% and 86.3% respectively.","dblp","Computer Science","5","https://doi.org/10.1109/TC.2024.3457739","10.1109/TC.2024.3457739","2025-01-01","2026-04-08","",""
"doi:10.1109/TC.2024.3457740","2406.00858","219c5ce107cec0645f1b58df44ce4b491e93fe50","Chiplet-Gym: Optimizing Chiplet-Based AI Accelerator Design With Reinforcement Learning","Kaniz Mishty","2025","IEEE-TC","Modern Artificial Intelligence (AI) workloads demand computing systems with large silicon area to sustain throughput and competitive performance. However, prohibitive manufacturing costs and yield limitations at advanced tech nodes and die-size reaching the reticle limit restrain us from achieving this. With the recent innovations in advanced packaging technologies, chiplet-based architectures have gained significant attention in the AI hardware domain. However, the vast design space of chiplet-based AI accelerator design and the absence of system and package-level co-design methodology make it difficult for the designer to find the optimum design point regarding Power, Performance, Area, and manufacturing Cost (PPAC). This paper presents Chiplet-Gym, a Reinforcement Learning (RL)-based optimization framework to explore the vast design space of chiplet-based AI accelerators, encompassing the resource allocation, placement, and packaging architecture. We analytically model the PPAC of the chiplet-based AI accelerator and integrate it into an OpenAI gym environment to evaluate the design points. We also explore non-RL-based optimization approaches and combine these two approaches to ensure the robustness of the optimizer. The optimizer-suggested design point achieves <inline-formula><tex-math notation=""LaTeX"">$1.52\boldsymbol{\times}$</tex-math><alternatives><mml:math><mml:mn>1.52</mml:mn><mml:mo mathvariant=""bold"">×</mml:mo></mml:math><inline-graphic xlink:href=""sadi-ieq1-3457740.gif""/></alternatives></inline-formula> throughput, <inline-formula><tex-math notation=""LaTeX"">$0.27\boldsymbol{\times}$</tex-math><alternatives><mml:math><mml:mn>0.27</mml:mn><mml:mo mathvariant=""bold"">×</mml:mo></mml:math><inline-graphic xlink:href=""sadi-ieq2-3457740.gif""/></alternatives></inline-formula> energy, and <inline-formula><tex-math notation=""LaTeX"">$0.89\boldsymbol{\times}$</tex-math><alternatives><mml:math><mml:mn>0.89</mml:mn><mml:mo mathvariant=""bold"">×</mml:mo></mml:math><inline-graphic xlink:href=""sadi-ieq3-3457740.gif""/></alternatives></inline-formula> cost of its monolithic counterpart at iso-area.","dblp","Computer Science","11","https://doi.org/10.1109/TC.2024.3457740","10.1109/TC.2024.3457740","2024-06-02","2026-04-08","",""
"doi:10.1109/TC.2024.3461309","","fd221cd4ab5da205c4ed83232bdeb90477b7b395","Remora: A Low-Latency DAG-Based BFT Through Optimistic Paths","Xiaohai Dai","2025","IEEE-TC","Standing as a foundational element within blockchain systems, the <italic>Byzantine Fault Tolerant</italic> (BFT) consensus has garnered significant attention over the past decade. The introduction of a <italic>Directed Acyclic Directed</italic> (DAG) structure into BFT consensus design, termed DAG-based BFT, has emerged to bolster throughput. However, prevalent DAG-based protocols grapple with substantial latency issues, suffering from a latency gap compared to non-DAG protocols. For instance, leading-edge DAG-based protocols named GradedDAG and BullShark exhibit a good-case latency of <inline-formula><tex-math notation=""LaTeX"">$4$</tex-math><alternatives><mml:math><mml:mn>4</mml:mn></mml:math><inline-graphic xlink:href=""dai-ieq1-3461309.gif""/></alternatives></inline-formula> and <inline-formula><tex-math notation=""LaTeX"">$6$</tex-math><alternatives><mml:math><mml:mn>6</mml:mn></mml:math><inline-graphic xlink:href=""dai-ieq2-3461309.gif""/></alternatives></inline-formula> communication rounds, respectively. In contrast, the non-DAG protocol, exemplified by PBFT, attains a latency of <inline-formula><tex-math notation=""LaTeX"">$3$</tex-math><alternatives><mml:math><mml:mn>3</mml:mn></mml:math><inline-graphic xlink:href=""dai-ieq3-3461309.gif""/></alternatives></inline-formula> rounds in favorable conditions. To bridge this latency gap, we propose Remora, a novel DAG-based BFT protocol. Remora achieves a reduced latency of <inline-formula><tex-math notation=""LaTeX"">$3$</tex-math><alternatives><mml:math><mml:mn>3</mml:mn></mml:math><inline-graphic xlink:href=""dai-ieq4-3461309.gif""/></alternatives></inline-formula> rounds by incorporating optimistic paths. At its core, Remora endeavors to commit blocks through the optimistic path initially, facilitating low latency in favorable situations. Conversely, in unfavorable scenarios, Remora seamlessly transitions to a pessimistic path to ensure liveness. Various experiments validate Remora's feasibility and efficiency, highlighting its potential as a robust solution in the realm of BFT consensus protocols.","dblp","Computer Science","5","https://doi.org/10.1109/TC.2024.3461309","10.1109/TC.2024.3461309","2025-01-01","2026-04-08","",""
"doi:10.1109/TC.2024.3465933","","dd5989ce43adf0e1fa346a5ba93eedd4b3df9004","FiDRL: Flexible Invocation-Based Deep Reinforcement Learning for DVFS Scheduling in Embedded Systems","Jingjin Li","2025","IEEE-TC","Deep Reinforcement Learning (DRL)-based Dynamic Voltage Frequency Scaling (DVFS) has shown great promise for energy conservation in embedded systems. While many works were devoted to validating its efficacy or improving its performance, few discuss the feasibility of the DRL agent deployment for embedded computing. State-of-the-art approaches focus on the miniaturization of agents’ inferential networks, such as pruning and quantization, to minimize their energy and resource consumption. However, this spatial-based paradigm still proves inadequate for resource-stringent systems. In this paper, we address the feasibility from a temporal perspective, where FiDRL, a flexible invocation-based DRL model is proposed to judiciously invoke itself to minimize the overall system energy consumption, given that the DRL agent incurs non-negligible energy overhead during invocations. Our approach is three-fold: (1) FiDRL that extends DRL by incorporating the agent's invocation interval into the action space to achieve invocation flexibility; (2) a FiDRL-based DVFS approach for both inter- and intra-task scheduling that minimizes the overall execution energy consumption; and (3) a FiDRL-based DVFS platform design and an on/off-chip hybrid algorithm specialized for training the DRL agent for embedded systems. Experiment results show that FiDRL achieves 55.1% agent invocation cost reduction, under 23.3% overall energy reduction, compared to state-of-the-art approaches.","dblp","Computer Science","9","https://doi.org/10.1109/TC.2024.3465933","10.1109/TC.2024.3465933","2025-01-01","2026-04-08","",""
"doi:10.1109/TC.2024.3465934","","e20af39f03d073c6a7dbd712d28dae1e0ca6618a","Olive-Like Networking: A Uniformity Driven Robust Topology Generation Scheme for IoT System","Tie Qiu","2025","IEEE-TC","With the scale of the Internet of Things (IoT) system growing constantly, node failures frequently occur due to device malfunctions or cyberattacks. Existing robust network generation methods utilize heuristic algorithms or neural network approaches to optimize the initial topology. These methods do not explore the core of topology robustness, namely how edges are allocated to each node in the topology. As a result, these methods use massive iterative processes to optimize the initial topology, leading to substantial time overhead when the scale of the topology is large. We examine various robust networks and observe that uniform degree distribution is the core of topology robustness. Consequently, we propose a novel UNIformity driven robusT topologY generation scheme (UNITY) for IoT systems to prevent the node degree from becoming excessively high or low, thereby balancing node degrees. Comprehensive experimental results demonstrate that networks generated with UNITY have an “olive-like” topology consisting of a substantial number of medium-degree nodes and possess strong robustness against both random node failures and targeted attacks. This promising result indicates that the UNITY makes a significant advancement in designing robust IoT systems.","dblp","Computer Science","4","https://doi.org/10.1109/TC.2024.3465934","10.1109/TC.2024.3465934","2025-01-01","2026-04-08","",""
"doi:10.1109/TC.2024.3474180","","cb982187f9474dc9f3c7465f3756da3b84eb4f06","Federated Learning Based DDoS Attacks Detection in Large Scale Software-Defined Network","Yannis Steve Nsuloun Fotse","2025","IEEE-TC","Software-Defined Networking (SDN) is an innovative concept that segments the network into three planes: a control plane comprising of one or multiple controllers; a data plane responsible for data transmission; and an application plane which enables the reconfiguration of network functionalities. Nevertheless, this approach has exposed the controller as a prime target for malicious elements to attack it, such as Distributed Denial of Service (DDoS) attacks. Current DDoS defense schemes often increased the controller load and resource consumption. These schemes are typically tailored for single-controller architectures, a significant limitation when considering the scalability requirements of large-scale SDN. To address these limitations, we introduce an efficient Federated Learning approach, named “FedLAD,” designed to counter DDoS attacks in SDN-based large-scale networks, particularly in multi-controller architectures. Federated learning is a decentralized approach to machine learning where models are trained across multiple devices as controllers store local data samples, without exchanging them. The evaluation of the proposed scheme's performance, using InSDN, CICDDoS2019, and CICDoS2017 datasets, shows an accuracy exceeding 98%, a significant improvement compared to related works. Furthermore, the evaluation of the FedLAD protocol with real-time traffic in an SDN context demonstrates its ability to detect DDoS attacks with high accuracy and minimal resource consumption. To the best of our knowledge, this work introduces a new technique in applying FL for DDoS attack detection in large-scale SDN.","dblp","Computer Science","27","https://doi.org/10.1109/TC.2024.3474180","10.1109/TC.2024.3474180","2025-01-01","2026-04-08","",""
"doi:10.1109/TC.2024.3475568","","eea89e1a460dc4cd5601027f27af39ee86a220b0","ClusPar: A Game-Theoretic Approach for Efficient and Scalable Streaming Edge Partitioning","Zezhong Ding","2025","IEEE-TC","Streaming edge partitioning plays a crucial role in the distributed processing of large-scale web graphs, such as pagerank. The quality of partitioning is of utmost importance and directly affects the runtime cost of distributed graph processing. However, streaming graph clustering, a key component of mainstream streaming edge partitioning, is vertex-centric. This incurs a mismatch with the edge-centric partitioning strategy, necessitating additional post-processing and several graph traversals to transition from vertex-centric clusters to edge-centric partitions. This transition not only adds extra runtime overhead but also risks a decline in partitioning quality. In this paper, we propose a novel algorithm, called ClusPar, to address the problem of streaming edge partitioning. The ClusPar framework consists of two steps, streaming edge clustering and edge cluster partitioning. Different from prior studies, the first step traverses the input graph in a single pass to generate edge-centric clusters, while the second step applies game theory over these edge-centric clusters to produce partitions. Extensive experiments show that ClusPar outperforms the state-of-the-art streaming edge partitioning methods in terms of the partitioning quality, efficiency, and scalability.","dblp","Computer Science","3","https://doi.org/10.1109/TC.2024.3475568","10.1109/TC.2024.3475568","2025-01-01","2026-04-08","",""
"doi:10.1109/TC.2024.3475572","","ce110bdd0784e4abde22b6756b0df77fd4f70ea3","Performance and Environment-Aware Advanced Driving Assistance Systems","Sreenitha Kasarapu","2025","IEEE-TC","In autonomous and self-driving vehicles, visual perception of the driving environment plays a key role. Vehicles rely on machine learning (ML) techniques such as deep neural networks (DNNs), which are extensively trained on manually annotated databases to achieve this goal. However, the availability of training data that can represent different environmental conditions can be limited. Furthermore, as different driving terrains require different decisions by the driver, it is tedious and impractical to design a database with all possible scenarios. This work proposes a semi-parametric approach that bypasses the manual annotation required to train vehicle perception systems in autonomous and self-driving vehicles. We present a novel “Performance and Environment-aware Advanced Driving Assistance Systems” which employs one-shot learning for efficient data generation using user action and response in addition to the synthetic traffic data generated as Pareto optimal solutions from one-shot objects using a set of generalization functions. Adapting to the driving environments through such optimization adds more robustness and safety features to autonomous driving. We evaluate the proposed framework on environment perception challenges encountered in autonomous driving assistance systems. To accelerate the learning and adapt in real-time to perceived data, a novel deep learning-based Alternating Direction Method of Multipliers (dlADMM) algorithm is introduced to improve the convergence capabilities of regular machine learning models. This methodology optimizes the training process and makes applying the machine learning model to real-world problems more feasible. We evaluated the proposed technique on AlexNet and MobileNetv2 networks and achieved more than 18$\times$× speedup. By making the proposed technique behavior-aware we observed performance of upto 99% while detecting traffic signals.","dblp","Computer Science","4","https://doi.org/10.1109/TC.2024.3475572","10.1109/TC.2024.3475572","2025-01-01","2026-04-08","",""
