"paper_id","arxiv_id","s2_paper_id","title","authors","year","venue","abstract","source","categories","citation_count","url","doi","published_date","crawled_date","keep","notes"
"doi:10.1109/LCA.2025.3640965","","f43800aecc7a9af8d84577fe54affa3566df426d","CrossFetch: A Prefetching Scheme for Cross-Page Prefetching in the Physical Address Space","Qi Shao","2026","IEEE-CAL","Prefetching is an important technique to reduce the miss penalty in deep memory hierarchies, employing multiple levels of cache and memory. Unfortunately, state-of-the-art techniques avoid prefetching across page boundaries in physically addressed memory because contiguous virtual pages are not guaranteed to map to contiguous physical pages. Apart from low accuracy, prefetching across page boundaries can break protection domains, opening up security vulnerabilities. This paper proposes CrossFetch — the first prefetching technique that accurately and securely prefetches data across physical page boundaries. It uses a simple and novel translation mechanism that combines a conventional TLB, called forward TLB (FTLB), with a reverse TLB (RTLB) that provides mappings of physical pages to virtual. CrossFetch leverages a conventional Page Table Walker invoked by a conventional TLB to load mappings into the FTLB and RTLB. The paper demonstrates how CrossFetch can hide far-memory misses in hybrid main-memory systems and last-level cache misses. We show that CrossFetch can improve IPC by 5.7% (up to 27.7%) compared to intra-page prefetchers on SPEC2017 benchmarks where the tolerance of far-memory misses dominates.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2025.3640965","10.1109/LCA.2025.3640965","2026-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3639372","","cf39e19493deb59354c981a4b8680071d273e0a2","LeakDiT: Diffusion Transformers for Trace-Augmented Side-Channel Analysis","Insup Lee","2026","IEEE-CAL","Deep learning has been extensively used in side-channel analysis (SCA), making trace data insufficiency and class imbalance a critical challenge. Although several studies have explored trace augmentation with generative models, two core limitations remain: (i) insufficient integration of SCA domain knowledge into the models and (ii) limited adoption of state-of-the-art diffusion transformers (DiT). This letter presents LeakDiT, a domain-specific one-dimensional DiT that generates high-quality traces. LeakDiT introduces a loss based on normalized inter-class variance (NICV) to produce realistic traces that preserve the leakage structure. Experimental results demonstrate that LeakDiT improves SCA performance and reduces the number of required traces for key recovery.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2025.3639372","10.1109/LCA.2025.3639372","2026-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3646250","2601.06885","847b854beba70b27057ee45a1bd3016eb99d9713","Understanding the Performance Behaviors of End-to-End Protein Design Pipelines on GPUs","Jinwoo Hwang","2026","IEEE-CAL","Recent computational advances enable protein design pipelines to run end-to-end on GPUs, yet their heterogeneous computational behaviors remain undercharacterized at the system level. We implement and profile a representative pipeline at both component and full-pipeline granularities across varying inputs and hyperparameters. Our characterization identifies generally low GPU utilization and high sensitivity to sequence length and sampling strategies. We outline future research directions based on these insights and release an open-source pipeline and profiling scripts to facilitate further studies.","dblp","Computer Science; Engineering","0","https://doi.org/10.1109/LCA.2025.3646250","10.1109/LCA.2025.3646250","2026-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3646170","","54959c2aa41aa7e92db365ca75d6fa5fbacdc71e","Exploring KV Cache Quantization in Multimodal Large Language Model Inference","Hyesung Ahn","2026","IEEE-CAL","Multimodal large language models (MLLMs) have demonstrated strong performance across modalities, such as image, video, and audio understanding, by leveraging large language models (LLMs) as a backbone. However, a critical challenge in MLLM inference is the large memory capacity required for the key–value (KV) cache, particularly when processing high-resolution images. This pressure often forces heterogeneous CPU–GPU systems to offload the KV cache to CPU memory, introducing substantial transfer latency. KV cache quantization is a promising way to reduce this memory demand, yet it remains underexplored for MLLM inference. In this work, we characterize MLLM inference and present a text-centric KV cache quantization method that retains only 10% of tokens in high precision while quantizing the rest. Our method reduces Time-To-First-Token (TTFT) by <inline-formula><tex-math notation=""LaTeX"">$1.7\times$</tex-math><alternatives><mml:math><mml:mrow><mml:mn>1</mml:mn><mml:mo>.</mml:mo><mml:mn>7</mml:mn><mml:mo>×</mml:mo></mml:mrow></mml:math><inline-graphic xlink:href=""rhu-ieq1-3646170.gif""/></alternatives></inline-formula> and Time-Per-Output-Token (TPOT) by <inline-formula><tex-math notation=""LaTeX"">$4.3\times$</tex-math><alternatives><mml:math><mml:mrow><mml:mn>4</mml:mn><mml:mo>.</mml:mo><mml:mn>3</mml:mn><mml:mo>×</mml:mo></mml:mrow></mml:math><inline-graphic xlink:href=""rhu-ieq2-3646170.gif""/></alternatives></inline-formula>, with negligible accuracy loss.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2025.3646170","10.1109/LCA.2025.3646170","2026-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3646976","","189034e18d1e12112d3ca1756551aafbd03740aa","Inspex: Speculative Execution of Ready-to-Execute Loads in In-Order Cores","Yotaro Nada","2026","IEEE-CAL","In-order (InO) cores are processor cores that execute instructions in program order. Due to their low complexity, InO cores have been widely used in situations where energy efficiency and small circuit area are required, but they provide limited performance. We focus on stalls in InO cores that are caused by load instructions and their consumer instructions. These stalls significantly degrade the performance, which accounts for 70% of the total execution time on SPEC CPU 2017. We found that many of these load instructions are ready to execute and could have been issued earlier. Based on this observation, we propose Inspex, which improves the performance of InO cores while maintaining its simplicity. Inspex predicts ready-to-execute loads and speculatively pre-executes them. This enables obtaining load results earlier, thereby removing the stalls caused by load consumers. Our simulation results show that Inspex improved the performance by 25.6% and reduced the energy consumption by 10.6%, and reduced the energy-delay product by 28.0% compared with a baseline InO core while incurring an area overhead of 0.65%.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2025.3646976","10.1109/LCA.2025.3646976","2026-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3646622","","a7c32ea05b7c91c3037f8b4657dd0f6108f6bb79","Enabling Cost-Efficient LLM Inference on Mid-Tier GPUs With NMP DIMMs","Heewoo Kim","2026","IEEE-CAL","Large Language Models (LLMs) require substantial computational resources, making cost-efficient inference challenging. Scaling out with mid-tier GPUs (e.g., NVIDIA A10) appears attractive for LLMs, but our characterization shows that communication bottlenecks prevent them from matching high-end GPUs (e.g., 4 × A100). Using 16 × A10 GPUs, we find the decode stage—dominant in inference runtime—is memory-bandwidth-bound in matrix multiplications, I/O-bandwidth-bound in AllReduce, and underutilizes compute resources. These traits make it well-suited for both DIMM-based Near-Memory Processing (NMP) offloading and also communication quantization. Analytical modeling shows that a 16 × A10 with NMP DIMMs and INT8 communication quantization can match 4 × A100 performance at 30% lower cost and even surpass it under equal cost. These results demonstrate the potential of our approach for cost-efficient LLM inference on mid-tier GPUs.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2025.3646622","10.1109/LCA.2025.3646622","2026-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3638260","","abbbfefa56bcf7dbf4c553293a6f1bfe1df7ea3e","Another Mirage of Breaking MIRAGE: Debunking Occupancy-Based Side-Channel Attacks on Fully Associative Randomized Caches","Chris Cao","2026","IEEE-CAL","A recent work presented at USENIX Security 2025, Systematic Evaluation of Randomized Cache Designs against Cache Occupancy (RCO), claims that cache-occupancy-based side-channel attacks can recover AES keys from the MIRAGE randomized cache. In this paper, we examine these claims and find that they arise from a flawed modeling of randomized caches in RCO. Critically, we find that the security properties of randomized caches strongly depend on the seeding methodology used to initialize random number generators (RNG) used in these caches. RCO’s modeling uses a constant seed to initialize the cache RNGs for each simulated AES encryption, causing every simulated AES encryption to artificially evict the same sequence of cache lines. This departs from accurate modeling of such randomized caches, where eviction sequences vary randomly for each program execution. We observe that an accurate modeling of such randomized caches, where the RNG seed is randomized in each simulation, causes correlations between AES T-table accesses and attacker observations to disappear, and the attack to fail. These findings show that the previously claimed leakages are due to flawed modeling and that with correct modeling, MIRAGE does not leak AES keys via occupancy based side-channels.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2025.3638260","10.1109/LCA.2025.3638260","2026-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3649284","2601.05668","81b476d55b3a85aecb81f4eb9bac957ed2fb6ef5","LACIN: Linearly Arranged Complete Interconnection Networks","Ramón Beivide","2026","IEEE-CAL","Several interconnection networks are based on the complete graph topology. Networks with a moderate size can be based on a single complete graph. However, large-scale networks such as Dragonfly and HyperX use, respectively, a hierarchical or a multi-dimensional composition of complete graphs. The number of links in these networks is huge and grows rapidly with their size. This paper introduces LACIN, a set of complete graph implementations that use identically indexed ports to link switches. This way of implementing the network reduces the complexity of its cabling and its routing. LACIN eases the deployment of networks for parallel computers of different scales, from VLSI systems to the largest supercomputers.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2025.3649284","10.1109/LCA.2025.3649284","2026-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3637718","","631a33ff4f84fc9282e451251c2f29ff94b7c359","Fusing Adds and Shifts for Efficient Dot Products","Pavel Golikov","2026","IEEE-CAL","Dot products are heavily used in applications like graphics, signal processing, navigation, and artificial intelligence (AI). These AI models in particular impose significant computational demands on modern computers. Current accelerators typically implement dot product hardware as a row of multipliers followed by a tree of adders. However, treating multiplication and summation operations separately leads to sub-optimal hardware. In contrast, we obtain significant area savings by considering the dot product operation as a whole. We propose <monospace>FASED</monospace>, which fuses components of a Booth multiplier with the adder tree to eliminate a significant portion of full adders from a baseline INT8×INT8,4,2 design. Compared to popular dot product hardware units, <monospace>FASED</monospace> reduces area by up to <inline-formula><tex-math notation=""LaTeX"">$1.9\times$</tex-math><alternatives><mml:math><mml:mrow><mml:mn>1</mml:mn><mml:mo>.</mml:mo><mml:mn>9</mml:mn><mml:mo>×</mml:mo></mml:mrow></mml:math><inline-graphic xlink:href=""golikov-ieq1-3637718.gif""/></alternatives></inline-formula>.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2025.3637718","10.1109/LCA.2025.3637718","2026-01-01","2026-04-08","",""
"doi:10.1109/LCA.2026.3653809","","fdabf8e3016663fd3119559041709bc3285c71d0","UniCNet: Unified Cycle-Accurate Simulation for Composable Chiplet Network With Modular Design-Integration Workflow","Peilin Wang","2026","IEEE-CAL","Composable chiplet-based architectures adopt a two-stage design flow: first chiplet design, then modular integration, while still presenting a shared-memory, single-OS system view. However, the heterogeneous and modular nature of the resulting network may introduce performance inefficiencies and functional correctness issues, calling for an advanced simulation tool. In this paper, we introduce UniCNet, a unified and cycle-accurate network simulator designed for composable chiplet-based architectures, which is open-sourced. To achieve both accurate modeling and unified simulation, UniCNet employs a design-integration workflow that closely aligns with the composable chiplet design flow. It supports several key features oriented towards composable chiplet scenarios and introduces the first cycle-level chiplet protocol interface model. UniCNet further supports multi-threaded simulation, achieving up to 4× speedup with no cycle accuracy loss. We validate UniCNet against RTL models and demonstrate its utility via several case studies.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2026.3653809","10.1109/LCA.2026.3653809","2026-01-01","2026-04-08","",""
