"paper_id","arxiv_id","s2_paper_id","title","authors","year","venue","abstract","source","categories","citation_count","url","doi","published_date","crawled_date","keep","notes"
"doi:10.1109/LCA.2023.3329443","","8f4be22c7a0420af99449a994fa0fd1f00330a03","gem5-accel: A Pre-RTL Simulation Toolchain for Accelerator Architecture Validation","João Vieira","2024","IEEE-CAL","Attaining the performance and efficiency levels required by modern applications often requires the use of application-specific accelerators. However, writing synthesizable Register-Transfer Level code for such accelerators is a complex, expensive, and time-consuming process, which is cumbersome for early architecture development phases. To tackle this issue, a pre-synthesis simulation toolchain is herein proposed that facilitates the early architectural evaluation of complex accelerators aggregated to multi-level memory hierarchies. To demonstrate its usefulness, the proposed gem5-accel is used to model a tensor accelerator based on Gemmini, showing that it can successfully anticipate the results of complex hardware accelerators executing deep Neural Networks.","dblp","Computer Science","12","https://doi.org/10.1109/LCA.2023.3329443","10.1109/LCA.2023.3329443","2024-01-01","2026-04-08","",""
"doi:10.1109/LCA.2023.3339646","","4a41cfcffe85b3ebc2a7b9484ac0ba4c099a737a","Tulip: Turn-Free Low-Power Network-on-Chip","Atiyeh Gheibi-Fetrat","2024","IEEE-CAL","The semiconductor industry has seen significant technological advancements, leading to an increase in the number of processing cores in a system-on-chip (SoC). To facilitate communication among the numerous on-chip cores, a network-on-chip (NoC) is employed. One of the main challenges of designing NoCs is power management since the NoC consumes a significant portion of the total power of the SoC. Among the power-intensive components of the NoC, routers stand out. We observe that some power-intensive components of routers, responsible for implementing turn in the mesh topology, are underutilized compared to others. Therefore, we propose Tulip, a turn-free low-power network-in-chip, that avoids within-router turns by removing the corresponding components from the router structure. On a turn (e.g., at the end of the current dimension), Tulip forces the packet to be ejected and then reinjects it to the next dimension channel (i.e., the beginning of the path along the next dimension). Due to its deadlock-free nature, Tulip's scheme may be used orthogonally with any deterministic, partially-adaptive, and fully-adaptive routing algorithms, and can easily be extended for any n-dimensional mesh topology. Our analysis reveals that Tulip can reduce the static power and area by 24%−50% and 25%-55%, respectively, for 2D-5D mesh routers.","dblp","Computer Science","4","https://doi.org/10.1109/LCA.2023.3339646","10.1109/LCA.2023.3339646","2024-01-01","2026-04-08","",""
"doi:10.1109/LCA.2023.3322700","2310.01630","fc33be01032dbaa09045b383b35e5aa4a6bf397e","Inter-Temperature Bandwidth Reduction in Cryogenic QAOA Machines","Yosuke Ueno","2024","IEEE-CAL","The bandwidth limit between cryogenic and room-temperature environments is a critical bottleneck in superconducting noisy intermediate-scale quantum computers. This paper presents the first trial of algorithm-aware system-level optimization to solve this issue by targeting the quantum approximate optimization algorithm. Our counter-based cryogenic architecture using single-flux quantum logic shows exponential bandwidth reduction and decreases heat inflow and peripheral power consumption of inter-temperature cables, which contributes to the scalability of superconducting quantum computers.","dblp","Computer Science; Physics","6","https://doi.org/10.1109/LCA.2023.3322700","10.1109/LCA.2023.3322700","2023-10-03","2026-04-08","",""
"doi:10.1109/LCA.2023.3336841","","68e93f5eaa24cbac5374a3ceca28ad68995d7aa3","FPGA-Accelerated Data Preprocessing for Personalized Recommendation Systems","Hyeseong Kim","2024","IEEE-CAL","Deep neural network (DNN)-based recommendation systems (RecSys) are one of the most successfully deployed machine learning applications in commercial services for predicting ad click-through rates or rankings. While numerous prior work explored hardware and software solutions to reduce the training time of RecSys, its end-to-end training pipeline including the data preprocessing stage has received little attention. In this work, we provide a comprehensive analysis of RecSys data preprocessing, root-causing the feature generation and normalization steps to cause a major performance bottleneck. Based on our characterization, we explore the efficacy of an FPGA-accelerated RecSys preprocessing system that achieves a significant 3.4–12.1× end-to-end speedup compared to the baseline CPU-based RecSys preprocessing system.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2023.3336841","10.1109/LCA.2023.3336841","2024-01-01","2026-04-08","",""
"doi:10.1109/LCA.2024.3355178","2401.08179","0b38e108db20250323bddaf6559bccf01dab6649","DeMM: A Decoupled Matrix Multiplication Engine Supporting Relaxed Structured Sparsity","Christodoulos Peltekis","2024","IEEE-CAL","Deep Learning (DL) has achieved unprecedented success in various application domains. Meanwhile, model pruning has emerged as a viable solution to reduce the footprint of DL models in mobile applications, without compromising their accuracy. To enable the matrix engines built for dense DL models to also handle their pruned counterparts, pruned DL models follow a fine-grained structured sparsity pattern of 1:4, or 2:4, whereby in each group of four contiguous values, at least one, or two, respectively, must be non-zero. Structured sparsity has recently also moved to coarser (relaxed) cases of <inline-formula><tex-math notation=""LaTeX"">$N$</tex-math><alternatives><mml:math><mml:mi>N</mml:mi></mml:math><inline-graphic xlink:href=""peltekis-ieq1-3355178.gif""/></alternatives></inline-formula>:128, or <inline-formula><tex-math notation=""LaTeX"">$N$</tex-math><alternatives><mml:math><mml:mi>N</mml:mi></mml:math><inline-graphic xlink:href=""peltekis-ieq2-3355178.gif""/></alternatives></inline-formula>:256, for small values of <inline-formula><tex-math notation=""LaTeX"">$N$</tex-math><alternatives><mml:math><mml:mi>N</mml:mi></mml:math><inline-graphic xlink:href=""peltekis-ieq3-3355178.gif""/></alternatives></inline-formula>, targeting a wider range of sparsity (10%-90%) for the DL models. In this work, we design an accelerator that operates, by construction, on wide blocks with relaxed structured sparsity. In contrast to the conventional systolic array archetype, the new engine decouples the memory part of the systolic array from the multiply-add units. The memory block comprises 1 write and <inline-formula><tex-math notation=""LaTeX"">$N$</tex-math><alternatives><mml:math><mml:mi>N</mml:mi></mml:math><inline-graphic xlink:href=""peltekis-ieq4-3355178.gif""/></alternatives></inline-formula> read ports, with the number of read ports being equal to the number of non-zero elements per row. The multiply-add units connect directly to each read port and complete the multiplication in a row-wise product-first order. More importantly, simple reconfiguration facilitates more dense patterns. The experimental evaluation demonstrates substantial latency improvements over current state-of-the-art systolic array engines built for fine-grained and relaxed structured sparsity.","dblp","Computer Science","5","https://doi.org/10.1109/LCA.2024.3355178","10.1109/LCA.2024.3355178","2024-01-01","2026-04-08","",""
"doi:10.1109/LCA.2024.3355109","","69d98dcc317c2ddedc41378b54bd210b2264592a","Direct-Coding DNA With Multilevel Parallelism","Caden Corontzos","2024","IEEE-CAL","The cost and time to sequence entire genomes have been on a steady and rapid decline since the early 2000s, leading to an explosion of genomic data. In contrast, the growth rates for digital storage device capacity, CPU clock speed, and networking bandwidth have been much more moderate. This gap means that the need for storing, transmitting, and processing sequenced genomic data is outpacing the capacities of the underlying technologies. Compounding the problem is the fact that traditional data compression techniques used for natural language or images are not optimal for genomic data. To address this challenge, many data-compression techniques have been developed, offering a range of tradeoffs between compression ratio, computation time, memory requirements, and complexity. This paper focuses on a specific technique on one extreme of this tradeoff, namely two-bit coding, wherein every base in a genomic sequence is compressed from its original 8-bit ASCII representation to a unique two-bit binary representation. Even for this simple direct-coding scheme, current implementations leave room for significant performance improvements. Here, we show that this encoding can exploit multiple levels of parallelism in modern computer architectures to maximize encoding and decoding efficiency. Our open-source implementation achieves encoding and decoding rates of billions of bases per second, which are much higher than previously reported results. In fact, our measured throughput is typically limited only by the speed of the underlying storage media.","dblp","Computer Science","2","https://doi.org/10.1109/LCA.2024.3355109","10.1109/LCA.2024.3355109","2024-01-01","2026-04-08","",""
"doi:10.1109/LCA.2023.3340030","","64f0288c7a1b0f16621bb43166cea25e37220f48","Enhancing the Reach and Reliability of Quantum Annealers by Pruning Longer Chains","Ramin Ayanzadeh","2024","IEEE-CAL","Analog Quantum Computers (QCs), such as D-Wave's Quantum Annealers (QAs) and QuEra's neutral atom platform, rival their digital counterparts in computing power. Existing QAs boast over 5,700 qubits, but their single-instruction operation model prevents using SWAP operations for making physically distant qubits adjacent. Instead, QAs use an embedding process to chain multiple physical qubits together, representing a program qubit with higher connectivity and reducing effective QA capacity by up to 33x. We observe that, post-embedding, nearly 25% of physical qubits remain unused, becoming trapped between chains. Additionally, we observe a “Power-Law” distribution in the chain lengths, where a few dominant chains possess significantly more qubits, thereby exerting a considerably more significant impact on both qubit utilization and isolation. Leveraging these insights, we propose Skipper, a software technique designed to enhance the capacity and fidelity of QAs by skipping dominant chains and substituting their program qubit with two measurement outcomes. Using a 5761-qubit QA, we observed that by skipping up to eleven chains, the capacity increased by up to 59% (avg 28%), and the error decreased by up to 44% (avg 33%).","dblp","Computer Science","2","https://doi.org/10.1109/LCA.2023.3340030","10.1109/LCA.2023.3340030","2024-01-01","2026-04-08","",""
"doi:10.1109/LCA.2023.3341389","","cee0229e0584182e154380af4b147ef1c843dda8","Supporting a Virtual Vector Instruction Set on a Commercial Compute-in-SRAM Accelerator","Courtney Golden","2024","IEEE-CAL","Recent work has explored compute-in-SRAM as a promising approach to overcome the traditional processor-memory performance gap. The recently released Associative Processing Unit (APU) from GSI Technology is, to our knowledge, the first commercial compute-in-SRAM accelerator. Prior work on this platform has focused on domain-specific acceleration using direct microcode programming and/or specialized libraries. In this letter, we demonstrate the potential for supporting a more general-purpose vector abstraction on the APU. We implement a virtual vector instruction set based on the recently proposed RISC-V Vector (RVV) extensions, analyze tradeoffs in instruction implementations, and perform detailed instruction microbenchmarking to identify performance benefits and overheads. This work is a first step towards general-purpose computing on domain-specific compute-in-SRAM accelerators.","dblp","Computer Science","5","https://doi.org/10.1109/LCA.2023.3341389","10.1109/LCA.2023.3341389","2024-01-01","2026-04-08","",""
"doi:10.1109/LCA.2024.3360709","","2548eaf94df76176d5d1b048e4eff2f302c6453c","Baobab Merkle Tree for Efficient Secure Memory","Samuel Thomas","2024","IEEE-CAL","Secure memory is a natural solution to hardware vulnerabilities in memory, but it faces fundamental challenges of performance and memory overheads. While significant work has gone into optimizing the protocol for performance, far less work has gone into optimizing its memory overhead. In this work, we propose the Baobab Merkle Tree, in which counters are memoized in an on-chip table. The Baobab Merkle Tree reduces spatial overhead of a Bonsai Merkle Tree by 2-4X without incurring performance overhead.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2024.3360709","10.1109/LCA.2024.3360709","2024-01-01","2026-04-08","",""
"doi:10.1109/LCA.2024.3363492","2309.00964","fa8ab4f56be438d98edcdbfef92cfc09ab6f99cf","eDKM: An Efficient and Accurate Train-Time Weight Clustering for Large Language Models","Minsik Cho","2024","IEEE-CAL","Since Large Language Models or LLMs have demonstrated high-quality performance on many complex language tasks, there is a great interest in bringing these LLMs to mobile devices for faster responses and better privacy protection. However, the size of LLMs (i.e., billions of parameters) requires highly effective compression to fit into storage-limited devices. Among many compression techniques, weight-clustering, a form of non-linear quantization, is one of the leading candidates for LLM compression, and supported by modern smartphones. Yet, its training overhead is prohibitively significant for LLM fine-tuning. Especially, Differentiable KMeans Clustering, or DKM, has shown the state-of-the-art trade-off between compression ratio and accuracy regression, but its large memory complexity makes it nearly impossible to apply to train-time LLM compression. In this letter, we propose a memory-efficient DKM implementation, eDKM powered by novel techniques to reduce the memory footprint of DKM by orders of magnitudes. For a given tensor to be saved on CPU for the backward pass of DKM, we compressed the tensor by applying uniquification and sharding after checking if there is no duplicated tensor previously copied to CPU. Our experimental results demonstrate that eDKM can fine-tune and compress a pretrained LLaMA 7B model from 12.6 GB to 2.5 GB (3 b/weight) with the Alpaca dataset by reducing the train-time memory footprint of a decoder layer by 130×, while delivering good accuracy on broader LLM benchmarks (i.e., 77.7% for PIQA, 66.1% for Winograde, and so on).","dblp","Computer Science","10","https://doi.org/10.1109/LCA.2024.3363492","10.1109/LCA.2024.3363492","2023-09-02","2026-04-08","",""
