"paper_id","arxiv_id","s2_paper_id","title","authors","year","venue","abstract","source","categories","citation_count","url","doi","published_date","crawled_date","keep","notes"
"doi:10.1109/LCA.2022.3227629","","b67f2bd213499c923b7f611b0a8ac8f159cd87fd","CoreNap: Energy Efficient Core Allocation for Latency-Critical Workloads","Gyeongseo Park","2023","IEEE-CAL","In data-center servers, the dynamic core allocation for Latency-Critical (LC) applications can play a crucial role in improving energy efficiency under Service Level Objective (SLO) constraints, allowing cores to enter idle states (i.e., C-states) that consume less power by turning off a part of hardware components of a processor. However, prior studies focus on the core allocation for application threads while not considering cores involved in network packet processing, even though packet processing affects not only response latency but also energy consumption considerably. In this paper, we first investigate the impacts of the explicit core allocation for network packet processing on the tail response latency and energy consumption while running LC applications. We observe that co-adjusting the number of cores for network packet processing along with the number of cores for LC application threads can improve energy efficiency substantially, compared with adjusting the number of cores only for application threads, as prior studies do. In addition, we propose a dynamic core allocation, called CoreNap, which allocates/de-allocates cores for both LC application threads and packet processing. CoreNap measures the CPU-utilization by application threads and packet processing individually, and predicts response latency and power consumption when the combination of core allocation is enforced via a lightweight prediction model. Based on the prediction, CoreNap chooses/enforces the energy-efficient combination of core allocation. Our experimental results show that CoreNap reduces energy consumption by up to 18.6% compared with state-of-the-art study that adjusts cores only for LC application in parallel packet processing environments.","dblp","Computer Science","2","https://doi.org/10.1109/LCA.2022.3227629","10.1109/LCA.2022.3227629","2023-01-01","2026-04-08","",""
"doi:10.1109/LCA.2022.3226482","","c506fe67b9da394cc0dd4fbfd10658c238037830","Computational CXL-Memory Solution for Accelerating Memory-Intensive Applications","Joonseop Sim","2023","IEEE-CAL","CXL interface is the up-to-date technology that enables effective memory expansion by providing a memory-sharing protocol in configuring heterogeneous devices. However, its limited physical bandwidth can be a significant bottleneck for emerging data-intensive applications. In this work, we propose a novel CXL-based memory disaggregation architecture with a real-world prototype demonstration, which overcomes the bandwidth limitation of the CXL interface using near-data processing. The experimental results demonstrate that our design achieves up to 1.9× better performance/power efficiency than the existing CPU system.","dblp","Computer Science","23","https://doi.org/10.1109/LCA.2022.3226482","10.1109/LCA.2022.3226482","2023-01-01","2026-04-08","",""
"doi:10.1109/LCA.2022.3227643","","2d52db63ada261fb7e1559ee499eec4be2091d67","Advancing Compilation of DNNs for FPGAs Using Operation Set Architectures","Burkhard Ringlein","2023","IEEE-CAL","The slow-down of technology scaling combined with the exponential growth of modern machine learning and artificial intelligence models has created a demand for specialized accelerators, such as GPUs, ASICs, and field-programmable gate arrays (FPGAs). FPGAs can be reconfigured and have the potential to outperform other accelerators, while also being more energy-efficient, but are cumbersome to use with today's fractured landscape of tool flows. We propose the concept of an operation set architecture to overcome the current incompatibilities and hurdles in using DNN-to-FPGA compilers by combining existing specialized frameworks into one organic compiler that also allows the efficient and automatic re-use of existing community tools. Furthermore, we demonstrate that mixing different existing frameworks can increase the efficiency by more than an order of magnitude.","dblp","Computer Science","4","https://doi.org/10.1109/LCA.2022.3227643","10.1109/LCA.2022.3227643","2023-01-01","2026-04-08","",""
"doi:10.1109/LCA.2022.3233832","","9f73fc60eaf28e0c71efb5a89c65fb63cb54764f","HAMMER: Hardware-Friendly Approximate Computing for Self-Attention With Mean-Redistribution And Linearization","Seonho Lee","2023","IEEE-CAL","The recent advancement of the natural language processing (NLP) models is the result of the ever-increasing model size and datasets. Most of these modern NLP models adopt the Transformer based model architecture, whose main bottleneck is exhibited in the self-attention mechanism. As the computation required for self-attention increases rapidly as the model size gets larger, self-attentions have been the main challenge for deploying NLP models. Consequently, there are several prior works which sought to address this bottleneck, but most of them suffer from significant design overheads and additional training requirements. In this work, we propose HAMMER, hardware-friendly approximate computing solution for self-attentions employing mean-redistribution and linearization, which effectively increases the performance of self-attention mechanism with low overheads. Compared to previous state-of-the-art self-attention accelerators, HAMMER improves performance by <inline-formula><tex-math notation=""LaTeX"">$1.2-1.6\times$</tex-math><alternatives><mml:math><mml:mrow><mml:mn>1</mml:mn><mml:mo>.</mml:mo><mml:mn>2</mml:mn><mml:mo>-</mml:mo><mml:mn>1</mml:mn><mml:mo>.</mml:mo><mml:mn>6</mml:mn><mml:mo>×</mml:mo></mml:mrow></mml:math><inline-graphic xlink:href=""lee-ieq1-3233832.gif""/></alternatives></inline-formula> and energy efficiency by <inline-formula><tex-math notation=""LaTeX"">$1.2-1.5\times$</tex-math><alternatives><mml:math><mml:mrow><mml:mn>1</mml:mn><mml:mo>.</mml:mo><mml:mn>2</mml:mn><mml:mo>-</mml:mo><mml:mn>1</mml:mn><mml:mo>.</mml:mo><mml:mn>5</mml:mn><mml:mo>×</mml:mo></mml:mrow></mml:math><inline-graphic xlink:href=""lee-ieq2-3233832.gif""/></alternatives></inline-formula>.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2022.3233832","10.1109/LCA.2022.3233832","2023-01-01","2026-04-08","",""
"doi:10.1109/LCA.2023.3242178","","aa3708a641721bbac8b7987355c59187b3295724","Last-Level Cache Insertion and Promotion Policy in the Presence of Aggressive Prefetching","Daniel A. Jiménez","2023","IEEE-CAL","The last-level cache (LLC) is the last chance for memory accesses from the processor to avoid the costly latency of going to main memory. LLC management has been the topic of intense research focusing on two main techniques: replacement and prefetching. However, these two ideas are often evaluated separately, with one being studied outside the context of the state-of-the-art in the other. We find that high-performance replacement and highly accurate pattern-based prefetching do not result in synergistic improvements in performance. The overhead of complex replacement policies is wasted in the presence of aggressive prefetchers. We find that a simple replacement policy with minimal overhead provides at least the same benefit as a state-of-the-art replacement policy in the presence of aggressive pattern-based prefetching. Our proposal is based on the idea of using a genetic algorithm to search the space of insertion and promotion policies that generalize transitions in the recency stack for the least-recently-used policy.","dblp","Computer Science","11","https://doi.org/10.1109/LCA.2023.3242178","10.1109/LCA.2023.3242178","2023-01-01","2026-04-08","",""
"doi:10.1109/LCA.2023.3236685","","a76cd0c6595501e331f41c6f6ccd8c8da2a3b595","ADT: Aggressive Demotion and Promotion for Tiered Memory","Yaebin Moon","2023","IEEE-CAL","Tiered memory using DRAM as upper-tier (fast memory) and emerging slower-but-larger byte-addressable memory as lower-tier (slow memory) is a promising approach to expanding main-memory capacity. Based on the observation that there are many cold pages in data-center applications, proactive demotion schemes demote cold pages to slow memory even when free space in fast memory is not deficient. Prior works on proactive demotion lower the requirement of expensive fast-memory capacity by reducing applications’ resident set size in fast memory. Also, some of the prior works mitigate the massive performance drop due to insufficient fast-memory capacity when there is a spike in demand for hot data. However, there is room for further improvement to save a larger fast-memory capacity with further aggressive demotion, which can fully reap the aforementioned advantages of proactive demotion. In this paper, we propose a new proactive demotion scheme, ADT, which performs aggressive demotion and promotion for tiered memory. Using the memory access locality within the unit in which applications and memory allocators allocate memory, ADT extends the unit of demotion/promotion from the page adopted by prior works to make its demotion more aggressive. By performing demotion and promotion by the extended unit, ADT reduces 29% of fast-memory usage with only a 2.3% performance drop. Also, it achieves 2.28× speedup compared to the default Linux kernel when the system's memory usage is larger than fast-memory capacity, which outperforms state-of-the-art schemes for tiered memory management.","dblp","Computer Science","6","https://doi.org/10.1109/LCA.2023.3236685","10.1109/LCA.2023.3236685","2023-01-01","2026-04-08","",""
"doi:10.1109/LCA.2023.3243695","","70538ed652ce86b5a91d3ffae6309b95bf026fbc","Intelligent SSD Firmware for Zero-Overhead Journaling","Hanyeoreum Bae","2023","IEEE-CAL","We propose Check0-SSD, an intelligent SSD firmware to offer the best system-level fault-tolerance without performance degradation and lifetime shortening. Specifically, the SSD firmware autonomously removes transaction checkpointing, which eliminates redundant writes to the flash backend. To this end, Check0-SSD dynamically classifies journal descriptor/commit requests at runtime and switches the address spaces between journal and data regions by examining the host's filesystem layout and journal region information in a self-governing manner. Our evaluations demonstrate that Check0-SSD can protect both data and metadata with 89% enhanced storage lifetime while exhibiting similar or even better performance compared to the norecovery SSD.","dblp","Computer Science","1","https://doi.org/10.1109/LCA.2023.3243695","10.1109/LCA.2023.3243695","2023-01-01","2026-04-08","",""
"doi:10.1109/LCA.2023.3255555","","a793dd62632933205cbfcf082d2f47caf556fa6e","RouteReplies: Alleviating Long Latency in Many-Chip-Module GPUs","Xia Zhao","2023","IEEE-CAL","GPU chip module count is expected to keep increasing to meet the strong scaling demands of parallel applications. In many-chip-module GPUs, memory access latency seriously limits the performance since the transferring latency between different GPU modules is very high, which cannot be easily hidden by switching between different ready threads. To handle this problem, we propose RouteReplies, which enables a GPU module to fetch data from other GPU modules in the routing path. Leveraging the data locality between different GPU modules, RouteReplies significantly reduces the memory access latency since the memory request does not need to fetch data from the faraway memory partition. For a set of applications exhibiting varying degrees of inter-module locality, RouteReplies reduces memory access latency and increases performance by 54.8% on average (up to 364.8%).","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2023.3255555","10.1109/LCA.2023.3255555","2023-01-01","2026-04-08","",""
"doi:10.1109/LCA.2023.3264478","","187ffa30c2c32c1f91ec9ecd92c952e73fadd39f","SmartIndex: Learning to Index Caches to Improve Performance","Kevin Weston","2023","IEEE-CAL","Modern computers rely heavily on caches to achieve higher performance. Unfortunately, a cache indexing scheme can often cause an uneven distribution of addresses across cache sets resulting in many evictions of useful cache blocks. To address this issue, we propose SmartIndex, a self-optimized indexing scheme that leverages machine learning to actively learn the memory access pattern and dynamically adjust indexes to evenly distribute the cache lines across all sets in the cache, thereby reducing cache misses. Experimental results on a set of 26 memory-intensive applications show that for non-uniform applications, SmartIndex can reduce the misses per kilo instructions (MPKI) of a direct mapped cache by up to 39%, translating into an IPC speedup of 7.23% compared to the conventional power-of-two indexing scheme. Our experiments also show that SmartIndex can work with any cache associativity.","dblp","Computer Science","3","https://doi.org/10.1109/LCA.2023.3264478","10.1109/LCA.2023.3264478","2023-01-01","2026-04-08","",""
"doi:10.1109/LCA.2023.3238584","","fa4c5ab161d1cc6fc1fdd035261da82d1f828cb1","Energy-Efficient Bayesian Inference Using Bitstream Computing","Soroosh Khoram","2023","IEEE-CAL","Uncertainty quantification is critical to many machine learning applications especially in mobile and edge computing tasks like self-driving cars, robots, and mobile devices. Bayesian Neural Networks can be used to provide these uncertainty quantifications but they come at extra computation costs. However, power and energy can be limited at the edge. In this work, we propose using stochastic bitstream computing substrates for deploying BNNs which can significantly reduce power and costs. We design our Bayesian Bitstream Processor hardware for an audio classification task as a test case and show that it can outperform a micro-controller baseline in energy by two orders of magnitude and delay by an order of magnitude, at lower power.","dblp","Computer Science","3","https://doi.org/10.1109/LCA.2023.3238584","10.1109/LCA.2023.3238584","2023-01-01","2026-04-08","",""
